@relation waveform-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1_clustered

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute class {0,1,2}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
215,9.820728,18.948636,-0.588897,-2.37291,-0.69282,7.257293,-10.097856,-4.260845,3.879794,-3.585345,0,cluster0
216,6.547152,7.84619,-1.091192,-2.71932,9.422356,4.278165,1.316359,-3.204294,22.707186,-5.507922,1,cluster2
217,13.509996,19.676097,11.500817,3.08305,0.796743,4.624576,-9.508959,-3.931755,10.115177,-8.400446,0,cluster0
218,8.088677,0.294449,12.765214,-1.905256,10.305702,-5.507922,6.373947,-8.365805,15.813624,5.594524,2,cluster2
219,17.944046,-2.632717,-14.705111,-6.893562,4.537973,10.409625,8.764177,-16.593047,1.073872,-28.786684,2,cluster1
220,4.970986,13.440714,7.257293,6.114139,10.426946,-7.378536,1.385641,-9.941972,20.178392,6.910883,1,cluster2
221,18.498303,22.274173,0.017321,-4.849742,-2.563435,2.078461,-6.252703,-9.612882,5.43864,-4.156922,0,cluster0
222,17.614957,10.011254,-3.325538,-7.239972,9.751446,-0.294449,-6.356626,-13.094304,11.154407,4.641896,2,cluster2
223,16.419842,28.578838,5.334716,-11.24101,0.536936,15.882906,-13.319471,-6.789639,11.725984,6.183421,1,cluster0
224,20.975135,4.797781,-16.922136,-9.249151,1.454923,0.381051,8.088677,-1.991858,3.723909,-15.432573,2,cluster1
225,16.333239,9.786087,-24.629762,-9.924651,0.069282,-0.069282,5.45596,2.338269,2.476833,-12.592009,2,cluster1
226,19.849302,16.593047,6.876242,-7.880831,-2.927166,4.052999,-17.770841,1.749371,9.491638,1.454923,1,cluster0
227,-1.125833,17.181944,-5.78505,-2.268987,14.705111,1.264397,-0.935307,-9.838049,25.201339,2.009179,1,cluster2
228,22.689866,11.275651,-14.445304,-12.62665,1.03923,9.249151,-3.290897,-19.312367,24.88957,-17.511034,0,cluster1
229,17.666918,14.826355,10.963882,-0.814064,4.711178,5.646486,-8.383126,-3.897114,1.177795,-7.101408,0,cluster0
230,13.128945,14.722432,16.974098,7.17069,-2.217025,1.229756,-13.30215,0.32909,4.052999,2.199705,1,cluster0
231,10.288382,23.486609,9.21451,-2.753961,-1.073872,0.866025,-16.818213,-1.818653,21.685276,-5.230793,1,cluster0
232,12.505407,12.210958,1.247077,-4.711178,16.246637,-0.571577,6.720357,5.161511,4.641896,-1.957217,2,cluster2
233,15.761662,16.575726,16.593047,0.034641,7.82887,-6.183421,-5.629165,-7.17069,4.260845,-0.952628,1,cluster0
234,7.239972,17.129982,7.222652,-8.019395,15.120804,9.006664,-0.34641,6.200742,18.307777,-13.787124,1,cluster2
235,12.747894,3.619986,-7.672985,-11.223689,3.74123,3.914435,0.623538,-8.383126,15.536496,-14.895637,2,cluster1
236,12.470766,2.511474,-32.06026,-2.217025,-0.34641,17.164624,9.283792,-13.30215,5.923614,-24.283352,2,cluster1
237,11.93383,5.022947,0.450333,-0.69282,5.681127,-7.066767,-0.190526,-6.062178,16.385201,9.058626,1,cluster2
238,11.085125,31.072991,11.448856,0.069282,12.488086,7.430498,-15.363291,1.160474,13.094304,3.914435,1,cluster0
239,24.595121,3.602666,-7.569062,-6.945524,5.871652,-1.125833,6.373947,2.268987,6.183421,-11.639381,2,cluster1
240,17.285867,12.158997,17.978687,3.775871,6.599114,1.732051,-1.281718,-2.251666,2.026499,-12.592009,1,cluster0
241,18.584905,16.056111,-13.804445,-7.15337,3.117691,0.796743,9.855369,-2.823243,11.379574,-30.899786,0,cluster1
242,19.589495,20.871212,12.834496,-1.541525,12.384163,1.870615,-9.993933,-9.353074,17.459072,-9.578241,1,cluster0
243,12.28024,10.23642,-4.520653,-3.723909,4.399409,0.710141,4.364768,0.433013,13.821765,-0.155885,2,cluster2
244,13.059663,15.311329,3.06573,-0.969948,13.406073,-7.84619,4.052999,-9.56092,17.164624,-2.840563,1,cluster2
245,15.432573,13.527317,-14.081573,-6.495191,5.871652,10.946561,10.530869,-7.257293,-2.788602,-30.224287,2,cluster1
246,14.757073,25.859519,7.82887,-12.349522,7.326575,8.833459,-13.250189,1.091192,15.380611,-3.360179,1,cluster0
247,10.478907,16.956777,0.831384,-2.598076,4.572614,-1.004589,-7.621024,4.035678,12.95574,-6.443229,1,cluster0
248,13.561958,19.295046,12.245599,4.797781,14.635829,-5.178832,0.536936,-15.224727,16.333239,7.15337,1,cluster2
249,26.621621,8.85078,-0.658179,-4.486012,9.924651,8.452408,2.320948,-10.652112,9.318433,-22.430058,2,cluster1
250,7.898152,16.177355,11.518138,-4.122281,7.361216,6.668396,-5.386678,-1.247077,11.119766,-6.252703,1,cluster0
251,9.145228,11.535458,0.69282,-8.677575,1.489564,-5.352037,-2.563435,-0.242487,13.613919,4.08764,2,cluster2
252,12.62665,18.931315,9.682164,5.334716,24.699045,-4.537973,-4.018358,-3.568025,8.902741,-4.936345,1,cluster2
253,17.614957,29.496825,10.305702,0.207846,13.821765,-0.450333,-6.252703,-6.270024,8.054036,1.073872,1,cluster0
254,13.804445,8.816139,-2.459512,-5.733088,15.415252,2.771281,12.193638,-3.949076,3.949076,-15.034201,2,cluster1
255,15.016881,20.611405,23.330724,-0.484974,3.793191,-9.87269,-12.643971,-1.472243,9.023985,-2.06114,1,cluster0
256,10.426946,8.920062,-5.473281,-11.674022,3.550704,-1.991858,-1.264397,-10.011254,19.017918,-9.699485,2,cluster2
257,17.424431,7.932793,-16.36788,-5.386678,3.862473,3.342858,9.439677,-3.41214,13.267509,-15.519175,2,cluster1
258,11.223689,12.505407,7.205331,-10.877279,-1.143154,3.654627,-3.100371,6.13146,9.439677,-8.123318,0,cluster0
259,19.485572,26.205929,1.108513,-7.967434,-0.32909,8.209921,-7.724947,5.78505,19.243084,-8.920062,1,cluster0
260,10.652112,18.74079,2.39023,-3.360179,7.49978,-4.970986,-7.638344,-9.786087,19.121841,-11.448856,1,cluster2
261,21.46011,-1.69741,-21.719917,-4.468691,-1.316359,2.546115,7.014806,-12.089715,7.343895,-19.173802,2,cluster1
262,16.056111,18.913995,19.953225,12.522727,3.793191,-5.317396,-5.767729,1.818653,-9.058626,3.585345,1,cluster0
263,14.860996,24.248711,-17.199265,-13.839086,-4.936345,4.08764,0.762102,-2.04382,11.414215,-15.242047,0,cluster1
264,10.773356,5.074909,-0.381051,-1.974538,1.939897,-2.04382,-0.173205,4.797781,15.727021,-3.810512,1,cluster2
265,23.296083,11.292971,-12.93842,-6.876242,11.119766,-6.997485,5.681127,-2.130422,2.39023,-15.415252,2,cluster1
266,10.842638,5.888973,12.643971,-1.974538,10.167138,1.524205,4.988306,-20.351597,17.978687,-7.638344,2,cluster2
267,10.374984,21.338866,17.181944,0.173205,8.52169,-10.790677,-4.43405,-5.629165,18.931315,-13.440714,1,cluster2
268,13.735163,18.532944,0.398372,3.238935,12.782535,6.945524,5.525242,-11.379574,22.689866,-5.923614,2,cluster2
269,14.012291,25.842198,4.347448,-6.754998,3.914435,0.796743,-30.085723,-0.519615,6.668396,5.854332,1,cluster0
270,15.952188,10.080536,-12.765214,-9.578241,2.73664,8.002075,-3.08305,-6.529832,18.74079,-19.225764,2,cluster1
271,13.527317,24.906891,7.205331,2.73664,6.512511,-2.961807,-16.852854,-4.122281,16.645008,5.317396,1,cluster0
272,8.816139,19.935905,2.442192,-2.165064,14.635829,5.940934,3.550704,5.542563,10.859959,-15.207406,1,cluster2
273,18.602226,16.766252,12.124356,-4.364768,12.401484,5.282755,-5.525242,-15.363291,17.459072,-10.340343,1,cluster2
274,17.37247,18.273136,10.756036,3.221615,9.5436,2.113102,-15.830944,-18.584905,18.221174,5.421319,1,cluster0
275,17.614957,6.391267,4.503332,-3.602666,13.891047,3.41214,-2.892525,-5.958255,4.867063,-7.49978,1,cluster2
276,14.895637,26.344493,12.93842,-5.542563,3.464102,12.228279,-18.862033,-7.707626,20.490161,7.534421,0,cluster0
277,11.015843,4.001037,-11.483497,-3.706589,-0.103923,-0.103923,4.468691,-3.08305,13.752483,-4.330127,2,cluster1
278,20.698007,5.871652,-0.190526,2.494153,-6.183421,1.351,2.615397,-6.737678,2.442192,-8.071357,0,cluster1
279,12.869138,18.377059,3.983717,2.615397,20.057148,-1.281718,-0.779423,-5.45596,15.484534,-9.526279,2,cluster2
280,15.207406,23.261442,11.275651,-6.529832,14.098894,3.966396,5.958255,-2.268987,16.385201,-7.863511,1,cluster2
281,20.767289,21.494751,16.437162,1.108513,-0.225167,1.177795,-12.921099,-4.503332,3.342858,-7.17069,0,cluster0
282,16.974098,14.635829,6.703037,1.905256,14.705111,-3.897114,-7.15337,-23.607853,21.598674,-3.550704,1,cluster2
283,7.482459,2.875204,-16.437162,-5.057588,0.363731,3.446781,19.693418,-17.597636,15.32865,-19.208443,2,cluster1
284,19.139161,11.725984,-4.520653,-9.301113,7.032126,4.278165,3.931755,-14.029612,13.63124,-23.209481,2,cluster1
285,15.553816,7.222652,-8.123318,-4.174242,7.880831,10.91192,19.537533,-10.704074,19.7627,-18.602226,2,cluster1
286,23.018955,19.225764,0.762102,-3.238935,-1.091192,-5.559883,-7.361216,13.215548,1.974538,-8.8681,0,cluster0
287,20.230353,14.618509,0.450333,-7.239972,13.717842,-5.005627,9.682164,-14.722432,12.574689,-17.996008,2,cluster2
288,17.944046,38.572771,11.777945,-4.728499,7.638344,5.300075,-18.931315,1.489564,5.040268,-0.987269,1,cluster0
289,15.640419,5.12687,-19.069879,-1.870615,2.424871,7.118729,10.946561,-8.694895,-0.051962,-17.996008,0,cluster1
290,21.408148,11.93383,-11.58742,0.467654,-1.541525,3.186973,3.949076,-3.377499,0.433013,-13.561958,0,cluster1
291,12.903779,13.198227,-4.832422,-7.967434,5.958255,1.991858,10.392305,0.415692,9.041305,-18.099931,2,cluster1
292,4.849742,19.901264,17.874764,6.425908,4.832422,0.658179,-7.603703,-3.897114,11.050484,-0.121244,1,cluster0
293,9.5436,8.1926,-30.068402,-7.569062,-2.650038,11.58742,2.961807,-6.651075,7.239972,-17.788162,0,cluster1
294,16.71429,13.128945,-11.448856,-10.028574,5.230793,13.64856,2.528794,0.779423,3.446781,-5.871652,0,cluster1
295,11.466176,3.342858,7.811549,3.897114,15.969508,-8.227241,13.180907,-10.842638,16.142714,2.823243,1,cluster2
296,5.715768,16.558406,-10.496228,-10.045895,11.864548,7.343895,-2.009179,-4.797781,20.749969,-24.300673,2,cluster2
297,13.042343,13.146266,4.330127,-3.619986,14.012291,0.952628,-6.010216,-14.878316,27.834056,3.931755,1,cluster2
298,7.534421,17.701559,8.209921,2.511474,1.766692,3.637307,-0.554256,-6.529832,17.770841,2.961807,1,cluster2
299,24.179429,8.902741,-6.651075,-6.495191,3.481422,-6.339306,-8.989344,-6.80696,13.007702,3.031089,0,cluster0
300,26.794826,3.533384,-23.001635,-13.354112,-4.693858,6.079498,3.689268,0.363731,-6.858921,-26.812147,0,cluster1
301,16.489124,6.685716,-19.41629,-7.291934,-2.095781,9.699485,8.279203,-2.407551,13.042343,-30.951748,0,cluster1
302,19.0872,16.298598,8.885421,-3.671948,12.557368,4.988306,0.34641,-13.561958,18.273136,1.299038,1,cluster2
303,24.751006,-0.554256,-9.578241,-5.715768,-2.875204,1.610807,6.356626,-9.127908,1.004589,-13.839086,2,cluster1
304,11.812587,14.098894,15.449893,1.177795,11.414215,-7.724947,-4.624576,-1.02191,14.791714,-3.775871,1,cluster2
305,-1.680089,18.255816,0.069282,3.602666,19.312367,0.450333,5.45596,0.502295,19.364328,-12.522727,2,cluster2
306,23.763737,-3.031089,-30.865145,-12.366843,-10.773356,2.511474,9.127908,-11.206369,10.305702,-24.058186,2,cluster1
307,4.988306,10.998523,-1.091192,-0.017321,12.834496,6.997485,1.177795,-12.436125,24.231391,-9.491638,1,cluster2
308,11.91651,9.630202,11.015843,2.528794,13.752483,-1.680089,2.147743,-5.819691,6.270024,2.71932,1,cluster2
309,17.840123,12.401484,-1.333679,-8.53901,1.36832,5.767729,14.393342,-2.71932,10.271061,-10.530869,2,cluster1
310,12.95574,14.964919,16.627688,1.506884,2.268987,0.32909,-8.054036,-3.862473,10.617471,4.191563,1,cluster0
311,25.305262,0.277128,-6.287344,-7.15337,-3.637307,-0.294449,1.524205,-9.855369,13.64856,-16.852854,2,cluster1
312,11.154407,10.963882,-12.003112,-11.431535,6.183421,7.084088,0.900666,6.044857,9.647523,-7.136049,2,cluster1
313,19.017918,12.297561,-12.384163,-0.207846,-0.190526,-0.69282,3.966396,-9.075946,9.041305,-13.423394,0,cluster1
314,22.17025,11.60474,-11.223689,-10.028574,10.652112,13.873727,2.39023,-20.663366,5.681127,-18.827392,0,cluster1
315,18.099931,5.819691,-12.107035,-11.431535,8.920062,1.732051,11.552779,-1.645448,11.015843,-21.061738,2,cluster1
316,11.344933,14.687791,-9.387715,-9.301113,3.342858,4.728499,12.747894,-13.111625,14.358701,-11.24101,2,cluster1
317,5.282755,8.53901,4.41673,-2.320948,4.035678,-4.659217,-8.452408,-6.235383,9.89001,-3.100371,1,cluster2
318,17.164624,26.050044,-6.270024,-3.221615,12.193638,14.220137,-0.536936,-8.556331,2.944486,-22.395417,0,cluster1
319,19.243084,13.96033,-8.400446,-4.728499,7.690306,4.659217,4.728499,0.69282,-3.481422,-26.067365,0,cluster1
320,29.912517,19.260405,9.768767,-2.286307,-0.588897,4.607255,-6.512511,-16.558406,16.610367,-3.135012,0,cluster0
321,8.8681,23.971583,10.634792,-6.010216,4.728499,8.53901,-8.383126,-3.221615,6.044857,-6.668396,0,cluster0
322,8.729536,8.331164,0.814064,0.017321,12.228279,-1.558846,5.594524,-8.937382,20.957815,-9.075946,1,cluster2
323,19.502892,4.260845,-26.985352,-13.388753,-5.074909,8.417767,8.694895,-2.494153,-4.122281,-34.121401,0,cluster1
324,13.839086,17.112662,9.19719,1.506884,4.41673,1.143154,-5.230793,-4.711178,15.397932,-7.084088,0,cluster0
325,18.429021,25.461147,11.102446,-7.239972,-5.421319,3.39482,-12.297561,-3.152332,7.984754,1.680089,0,cluster0
326,16.073431,7.569062,-22.863071,-4.537973,-2.407551,8.972023,9.179869,2.73664,-2.355589,-26.968031,0,cluster1
327,17.216585,5.681127,-16.506444,-9.318433,0.138564,7.898152,5.577204,-10.842638,12.366843,-22.655225,0,cluster1
328,23.884981,2.130422,-20.143751,-7.794229,-4.936345,-0.536936,3.706589,-9.699485,6.096819,-26.448416,2,cluster1
329,10.513548,25.062775,11.622061,-2.078461,6.928203,3.931755,-4.226204,1.835974,16.593047,-2.753961,1,cluster0
330,15.086163,11.344933,16.523765,4.970986,13.406073,8.088677,-3.221615,-3.186973,9.526279,-8.642934,1,cluster2
331,23.19216,17.459072,5.733088,-11.050484,3.031089,3.931755,-14.202817,-6.304665,21.927763,-9.907331,1,cluster0
332,22.308814,0.381051,-17.112662,-14.220137,-4.139601,7.17069,-0.536936,-7.638344,12.973061,-9.266472,0,cluster1
333,9.976613,15.744342,5.040268,-2.528794,11.58742,-3.723909,13.025022,-2.684679,6.772319,-5.317396,2,cluster2
334,16.939457,12.089715,-10.444266,0.381051,5.733088,9.786087,0.935307,-10.704074,1.02191,-19.849302,0,cluster1
335,4.278165,12.661291,-10.271061,-9.87269,6.495191,8.937382,15.32865,-0.6755,21.286904,-3.308217,2,cluster2
336,19.606815,10.149818,-22.014366,-13.30215,-1.143154,12.557368,6.841601,-8.989344,11.483497,-30.934427,2,cluster1
337,11.050484,17.078021,8.972023,4.41673,11.310292,3.74123,3.568025,-17.129982,18.342418,0.900666,1,cluster2
338,18.186533,18.307777,-4.191563,-9.508959,-4.607255,7.534421,-3.533384,-1.03923,-2.771281,-11.93383,0,cluster1
339,16.766252,2.650038,-8.365805,-6.010216,4.815101,-1.922576,10.253741,-4.156922,15.986829,-21.564033,2,cluster1
340,15.294009,17.944046,14.254778,-5.507922,11.656702,2.632717,0,-6.529832,19.260405,-6.754998,1,cluster2
341,15.69238,28.059223,16.627688,2.701999,8.019395,8.52169,-18.896674,-13.198227,16.748931,5.12687,1,cluster0
342,10.409625,22.15293,5.715768,-4.953665,21.338866,8.261882,-8.608293,2.546115,19.139161,-4.728499,1,cluster2
343,4.537973,19.225764,-6.858921,-0.710141,5.646486,5.507922,8.8681,1.576166,13.267509,-14.912957,2,cluster2
344,27.314441,16.229316,5.854332,3.671948,10.149818,8.53901,-16.904816,-15.224727,6.339306,-2.147743,0,cluster0
345,22.378096,14.860996,-0.866025,-1.108513,-1.576166,-0.121244,-14.427983,-10.91192,10.080536,-14.012291,0,cluster0
346,12.869138,12.314881,4.278165,-0.450333,9.422356,-2.494153,0.086603,0.640859,-0.848705,-19.347008,2,cluster2
347,33.601786,-1.887935,-13.336791,-15.536496,7.517101,4.537973,-2.320948,-6.980165,2.528794,-26.552339,0,cluster1
348,20.195712,23.954263,-8.660254,-0.831384,9.578241,4.312807,9.266472,9.335754,-3.152332,-17.961367,0,cluster1
349,21.962404,7.413177,-14.809034,-2.788602,3.602666,5.681127,10.652112,-3.550704,-0.952628,-28.804005,2,cluster1
350,16.818213,16.02147,-4.555294,-4.399409,11.777945,-0.017321,2.753961,-17.285867,21.009776,-1.749371,1,cluster2
351,19.277725,9.5436,3.06573,-3.273576,7.655665,-2.996448,2.840563,-8.954703,10.392305,-4.953665,2,cluster2
352,6.564473,15.068842,3.152332,-1.247077,11.310292,2.961807,5.265434,-15.727021,28.059223,-1.645448,1,cluster2
353,23.348045,10.963882,-11.085125,-6.910883,0.588897,6.876242,2.771281,-15.449893,-5.923614,-17.355149,0,cluster1
354,24.023545,23.088237,5.490601,6.720357,11.691343,1.03923,-11.396894,-3.08305,2.979127,-15.882906,0,cluster0
355,21.598674,25.045455,7.707626,-0.883346,0.086603,3.931755,-10.58283,12.903779,-0.623538,-6.200742,0,cluster0
356,9.370395,13.423394,0.450333,-0.606218,0,-1.680089,-3.879794,-3.08305,19.121841,5.022947,1,cluster2
357,5.646486,14.618509,-13.994971,-2.580756,17.874764,0.484974,14.202817,7.291934,4.936345,-10.669433,2,cluster2
358,11.015843,13.943009,3.966396,4.76314,4.659217,-11.777945,5.005627,2.442192,0.831384,-11.518138,1,cluster2
359,9.19719,11.171728,-16.160034,-3.204294,-7.136049,1.385641,6.685716,-6.945524,7.84619,-18.134572,0,cluster1
360,8.625613,18.965956,16.385201,-5.248114,0.311769,2.06114,-9.786087,-1.524205,16.766252,1.576166,1,cluster0
361,20.230353,20.732648,13.354112,-3.827832,2.73664,1.333679,-12.332202,-9.682164,14.012291,-1.801333,0,cluster0
362,12.089715,10.877279,-7.569062,-8.435087,13.007702,-1.02191,15.484534,3.186973,13.094304,-11.137087,2,cluster2
363,14.029612,4.919024,-19.572174,-1.628128,-2.944486,6.841601,2.944486,-9.768767,1.71473,-8.694895,2,cluster1
364,-0.987269,14.289419,-4.10496,5.248114,13.700522,-2.528794,7.915472,-17.199265,33.844273,7.136049,2,cluster2
365,13.856406,1.558846,-6.633755,0.814064,4.919024,9.526279,8.573651,-12.921099,10.998523,-28.64812,2,cluster1
366,12.436125,7.222652,-25.357224,-18.255816,-2.268987,13.354112,9.19719,1.454923,14.947598,-18.827392,2,cluster1
367,27.106595,5.767729,-11.448856,-7.776908,3.602666,6.391267,-1.264397,-17.320508,9.630202,-13.665881,2,cluster1
368,18.429021,22.308814,-1.801333,-5.45596,-3.533384,6.495191,-8.296523,6.720357,4.988306,-17.355149,0,cluster0
369,18.446341,-3.671948,-25.080096,-12.851817,-7.066767,6.062178,5.78505,-14.601188,15.553816,-20.334276,2,cluster1
370,16.800893,13.665881,-5.230793,-5.767729,5.12687,9.145228,4.43405,0.242487,7.066767,-20.386238,0,cluster1
371,13.873727,9.716805,-16.783572,-4.052999,-0.138564,-3.74123,4.832422,1.71473,-10.253741,-18.983277,0,cluster1
372,1.108513,4.001037,-4.555294,-3.342858,15.900226,2.667358,7.672985,-4.659217,19.485572,-5.767729,2,cluster2
373,-2.078461,13.475355,-1.281718,2.130422,12.488086,5.871652,-0.814064,-7.101408,23.451968,-16.835534,2,cluster2
374,22.672545,18.619546,-3.186973,-10.340343,6.876242,13.596599,-6.876242,-0.727461,2.71932,-16.610367,0,cluster1
375,20.594084,15.900226,6.564473,-2.338269,-3.08305,1.264397,-12.505407,-2.251666,8.764177,2.217025,0,cluster0
376,9.5436,20.005187,5.577204,2.320948,8.452408,1.610807,-2.996448,-3.602666,8.729536,-10.721394,1,cluster2
377,18.290457,16.454483,1.195115,3.013768,-2.528794,5.698447,-9.820728,-2.147743,6.876242,-8.833459,0,cluster0
378,20.767289,8.902741,-4.347448,-3.931755,1.004589,-9.283792,9.266472,-5.161511,5.005627,-7.049447,2,cluster1
379,17.7362,10.652112,-1.957217,1.732051,7.188011,9.422356,12.470766,-9.162549,8.261882,-24.958852,2,cluster1
380,23.555891,31.887055,9.5436,-5.040268,-0.935307,4.797781,-16.818213,-0.242487,0.848705,-7.395857,0,cluster0
381,20.213033,16.679649,-11.137087,-15.778983,1.091192,10.340343,-7.239972,-0.121244,0.381051,-19.017918,0,cluster1
382,26.309852,17.216585,9.941972,-8.556331,3.810512,-2.996448,-7.188011,-15.952188,2.130422,-4.486012,0,cluster0
383,16.194675,19.312367,17.112662,0.779423,10.063215,-4.555294,-4.139601,3.568025,7.794229,5.213473,1,cluster0
384,14.601188,13.96033,-3.983717,-9.266472,12.851817,2.442192,7.188011,-7.672985,19.641456,-5.352037,2,cluster2
385,17.788162,18.827392,18.06529,-1.073872,-2.39023,6.789639,-9.127908,-6.945524,14.254778,2.303628,0,cluster0
386,11.137087,21.338866,14.133535,-7.482459,6.373947,-1.177795,-4.451371,-11.119766,17.181944,2.788602,0,cluster2
387,6.651075,22.482019,6.928203,-1.905256,-1.835974,0.536936,-11.24101,0.935307,16.281278,4.399409,1,cluster0
388,14.202817,9.179869,2.598076,-3.706589,4.382089,4.035678,-5.161511,-9.335754,10.115177,-10.201779,2,cluster2
389,27.504967,6.685716,19.78002,0.051962,-1.177795,-8.331164,-16.610367,-7.672985,9.907331,3.135012,1,cluster0
390,21.997045,26.361813,11.639381,-6.547152,11.310292,1.991858,-17.320508,-1.541525,0.069282,2.442192,1,cluster0
391,11.500817,2.268987,-11.483497,-11.379574,1.091192,-2.476833,-6.287344,-11.431535,20.749969,-2.71932,2,cluster2
392,25.738275,3.308217,-6.547152,-1.818653,-5.958255,1.593487,4.867063,-7.49978,-3.897114,-24.21407,0,cluster1
393,19.225764,9.353074,10.652112,3.100371,26.829467,0.450333,6.287344,-3.360179,5.750409,-12.314881,1,cluster2
394,19.970546,29.358261,6.14878,2.701999,2.650038,-1.056551,-12.62665,-4.572614,-1.091192,1.195115,0,cluster0
395,17.493713,29.462184,4.156922,-10.201779,5.300075,6.114139,-8.417767,2.130422,8.746857,-3.446781,0,cluster0
396,18.429021,10.097856,-14.618509,-6.876242,1.905256,16.454483,6.218062,-10.2191,-0.536936,-31.592607,0,cluster1
397,13.64856,15.34597,0.744782,-2.476833,-4.156922,3.013768,8.972023,-3.793191,7.222652,-16.766252,0,cluster1
398,12.643971,13.752483,-17.961367,-6.876242,2.546115,-1.558846,6.737678,-6.044857,9.127908,-12.95574,2,cluster1
399,11.691343,12.990381,11.812587,1.212436,8.816139,4.399409,-4.278165,-3.654627,20.45552,2.753961,1,cluster2
400,18.169213,14.566547,16.835534,0.814064,13.908368,5.490601,-3.654627,-4.537973,1.870615,-2.39023,1,cluster0
401,6.893562,15.32865,4.295486,-1.680089,3.273576,4.43405,-17.37247,-9.041305,18.515623,1.662769,1,cluster0
402,20.992456,15.242047,21.425468,1.299038,9.405036,-6.910883,-12.020433,2.598076,0.103923,4.41673,1,cluster0
403,20.507482,7.898152,-5.490601,-3.273576,5.992896,11.743304,-5.871652,-1.939897,-10.58283,-11.344933,0,cluster1
