@relation 'AT: waveform-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R41-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute 0.305x7-0.302x15+0.297x8-0.293x14+0.283x6... numeric
@attribute 0.466x11+0.393x10+0.384x12-0.24x17+0.236x9... numeric
@attribute 0.402x28+0.368x29+0.309x32+0.308x35-0.28x38... numeric
@attribute -0.462x25-0.408x33-0.35x27+0.277x32+0.263x23... numeric
@attribute '-0.418x30-0.366x40+0.337x26+0.29 x21+0.286x36...' numeric
@attribute 0.452x26+0.331x36+0.323x38+0.321x34-0.289x37... numeric
@attribute -0.457x1+0.383x28+0.332x31-0.283x38-0.269x29... numeric
@attribute 0.405x39-0.322x27-0.288x32+0.274x22+0.268x21... numeric
@attribute -0.494x34-0.375x35+0.344x28+0.291x22+0.281x23... numeric
@attribute -0.511x36+0.395x38+0.248x25-0.228x1-0.228x24... numeric
@attribute '0.478x1-0.39x24+0.315x22+0.3  x40+0.287x37...' numeric
@attribute 0.494x39-0.315x29-0.304x34-0.276x21+0.263x24... numeric
@attribute '0.401x31+0.397x24+0.384x1+0.381x32+0.34 x21...' numeric
@attribute 0.473x23-0.449x21+0.336x33-0.316x40+0.242x35... numeric
@attribute '0.526x27+0.38 x29-0.33x28-0.321x30+0.261x22...' numeric
@attribute 0.505x37-0.386x33+0.302x39+0.273x29-0.252x27... numeric
@attribute '0.487x26-0.384x22+0.335x40-0.293x35+0.25 x33...' numeric
@attribute -0.476x35-0.383x40-0.356x24+0.328x27-0.233x26... numeric
@attribute '0.409x32+0.382x25+0.37 x40-0.322x37-0.314x26...' numeric
@attribute -0.397x31-0.353x29+0.298x34+0.283x26+0.273x27... numeric
@attribute -0.432x31-0.423x23+0.407x32+0.287x22+0.278x30... numeric
@attribute 0.387x21+0.347x30+0.345x20+0.334x28+0.306x29... numeric
@attribute '0.433x38+0.431x2-0.353x25+0.3  x28+0.242x33...' numeric
@attribute 0.814x2-0.302x33+0.182x30-0.17x40-0.158x38... numeric
@attribute -0.777x20+0.312x36+0.309x28-0.204x34-0.173x25... numeric
@attribute 0.686x3+0.644x19-0.163x4+0.123x11+0.117x12... numeric
@attribute 0.689x19-0.647x3-0.157x18+0.104x4-0.096x16... numeric
@attribute 0.795x18-0.405x4+0.258x10-0.164x13+0.125x9... numeric
@attribute 0.825x4+0.392x18+0.233x12+0.199x10-0.119x5... numeric
@attribute 0.713x10-0.606x12-0.217x9-0.156x5-0.103x18... numeric
@attribute '0.608x12-0.474x11-0.375x9+0.36 x10-0.26x13...' numeric
@attribute -0.7x13+0.435x17+0.322x9-0.266x5+0.247x11... numeric
@attribute -0.619x11-0.534x5+0.462x9-0.201x6-0.2x16... numeric
@attribute 0.652x14+0.482x5+0.393x9-0.249x11+0.178x10... numeric
@attribute class {0,1,2}

@data
0.160477,2.384631,0.80575,-0.263476,1.291252,0.336496,0.215206,-1.51107,0.420426,-1.986368,1.139771,1.004373,1.84611,-1.393779,-1.613384,-0.744549,1.239756,0.398436,-1.07938,1.900513,0.420589,-1.563805,1.916169,-0.32135,0.381796,1.573364,0.440549,-0.675843,0.118483,0.362075,-0.343414,-0.382092,-0.093075,0.02507,1
0.871085,2.290023,-0.046354,0.935166,1.02503,-1.300511,-0.52629,-0.362172,0.018051,1.055485,-0.314027,0.053161,-0.0319,-0.478959,1.149437,-1.035829,-0.965326,0.913435,-0.014192,1.972744,-0.408482,0.348461,1.240319,0.062824,-0.656713,1.004242,0.082606,-0.452743,-0.420103,-0.00656,1.14592,0.367143,-1.219027,0.074365,1
-0.263131,2.325456,-0.97828,-1.817584,0.324785,1.662825,1.466291,-2.580658,1.186254,-0.347365,0.87258,-1.111766,0.43957,0.761102,2.660833,-0.906858,1.118559,-0.179708,0.653619,-1.831722,-0.238233,1.480102,-0.175304,0.311385,1.221705,1.535447,0.087216,0.649654,0.165471,0.885484,-0.027838,-0.971646,0.772114,-0.096959,1
-4.289076,1.333515,-0.048773,-0.069673,0.771799,0.389792,0.9128,0.495928,-0.803735,0.621951,1.92885,0.885654,-0.989347,-0.373936,0.135916,-0.774151,-1.505082,1.37354,0.478011,-0.15683,0.036233,2.34581,0.824248,0.134938,-0.062076,0.522256,0.442902,-0.614488,0.228588,0.622779,-0.53941,0.30231,-1.360218,-0.507669,2
2.095167,2.216517,0.435953,-1.265006,0.324925,-0.024356,-0.863227,-0.121095,-0.99114,-0.613336,0.916336,-1.690594,-0.932655,0.449818,1.283139,-0.399315,-0.612561,-1.080988,0.453342,-1.022794,0.27836,1.123727,0.888451,0.628719,0.284166,0.720409,0.024961,0.611063,-0.362701,0.134834,-0.028071,0.095739,-0.286282,-0.039156,1
4.844283,-1.484409,-0.556262,-1.637274,0.728654,0.025172,0.117992,1.251519,-0.816348,-0.417576,-1.221659,-0.135229,0.756516,1.683094,1.335663,0.06011,0.056974,-0.136196,-0.895682,0.655431,0.520233,0.658756,2.025455,-0.495772,0.504734,-1.084015,0.111689,-0.360924,0.858845,-0.591372,0.110321,0.399621,0.705137,-0.378494,0
0.445413,3.302624,-0.911902,-1.691669,-1.440905,0.476459,0.364723,-0.257173,-0.788352,-1.066214,1.638844,-0.456732,0.042051,-1.408087,1.86394,-0.626803,0.077478,1.344781,0.014518,-1.640282,0.306219,2.318797,1.404545,0.135782,0.3394,-0.742161,-0.001847,-0.982607,0.561817,0.064849,-0.829418,-0.53029,1.645863,-0.185321,2
1.252882,-2.085035,1.452938,0.527986,-0.712986,1.237853,0.195291,1.694665,1.001154,0.780894,0.351156,-0.579469,0.085185,-0.605414,-1.592709,-2.157595,-1.862622,0.181378,-0.616242,1.313749,1.172983,0.297609,0.244498,-0.688941,-0.504468,-0.467265,0.093985,0.019861,-0.23719,-0.350868,-1.63493,0.741156,-0.250635,0.613753,0
1.332496,-0.193762,1.838487,-2.136967,-0.430267,0.713859,1.9916,0.28717,1.368874,-0.663535,0.618704,-0.785204,0.066095,-0.797739,2.307764,-1.107038,-1.254329,1.201203,0.558946,0.493147,-1.369423,0.398663,0.995921,-0.958836,-1.545566,0.983331,0.815152,0.829033,0.246337,-0.391261,-0.025537,0.729465,0.604507,0.982689,1
4.084225,-1.79473,-0.606373,-0.26091,-0.304374,0.785558,1.483236,0.080736,-0.716873,0.729879,0.99737,0.409383,0.771846,1.525428,-0.134792,-1.296581,0.104761,0.29193,0.771417,0.632056,0.684534,-0.721054,-1.776392,0.890479,-0.410432,-0.218778,-0.58721,0.283491,-0.418774,0.246329,-0.551837,0.32419,1.218986,-0.607151,0
-0.379807,-2.336723,-1.669594,1.653877,1.618712,-0.16568,0.07088,-0.78687,0.913301,2.57749,-1.78705,0.797143,1.518306,0.701567,-1.552652,0.626269,-0.745305,0.670972,-0.102213,-1.147393,-0.171514,0.584851,-1.120577,0.614667,0.519961,0.596008,1.574902,1.411399,-0.365745,1.038565,0.340467,-0.43658,-0.227436,0.932579,0
4.344928,0.500474,1.510538,1.059243,1.394217,1.727492,1.084473,0.657574,0.889028,-0.197005,-0.385164,-0.910802,-0.622404,0.637329,0.577838,1.191107,-0.050141,2.020089,0.429855,0.491286,0.551274,-1.008697,-0.929605,1.089461,0.834156,0.685654,0.032828,-0.102483,0.187113,0.337415,-0.542752,0.408342,0.677323,0.15463,1
1.309415,0.808732,1.252473,-0.078643,0.19133,0.136519,-0.048258,0.836919,-0.958232,0.462784,0.799808,0.937598,-0.346805,0.92499,0.172389,-1.67486,0.437447,0.251424,-0.781117,1.179148,-0.892668,1.389438,0.672101,0.753427,0.857747,-0.350007,-1.234982,0.095557,1.477553,0.630798,-0.274808,-0.305961,-0.33395,-0.83373,1
1.549285,2.544641,-1.44485,-0.383918,-0.689992,2.481869,-1.236976,0.851199,0.506083,0.045926,-1.736464,-0.324497,0.604539,0.445004,-0.119403,0.342897,1.945519,1.045103,2.899482,0.219339,0.419565,0.234881,-0.587253,0.648212,-0.478185,-1.084875,0.022959,0.589915,-0.636551,0.394106,-0.067298,-0.125345,-0.261214,0.044412,1
-3.617528,0.447011,-0.057688,1.722086,-0.052471,1.611367,-0.399761,-0.447207,-1.738209,3.365054,1.294787,1.265143,-0.001337,-1.101116,-0.415823,0.654915,0.066143,-1.533121,-0.493668,-0.042968,0.585674,0.83397,0.421099,0.695342,-0.810981,-0.217117,-1.174831,0.384117,1.140084,0.046358,-0.125772,-0.257814,-0.728984,0.332919,2
-0.265924,-1.050839,-2.110203,-0.666583,-0.970726,-0.087482,-1.736744,0.271326,1.412496,0.21773,1.444831,-1.502133,-0.550044,-1.072838,0.207933,-0.129591,-0.709888,-0.788921,0.9617,2.061855,1.414645,1.026967,-0.844977,-0.661719,0.272602,1.356966,1.017492,-2.06707,0.909647,0.010446,-0.265059,-1.013654,-0.353675,-0.002608,0
3.941087,-0.864909,0.269901,1.328077,-0.750316,-1.58238,0.235847,-0.452614,-0.762034,0.154266,-1.152499,0.667757,0.555783,-1.799956,-0.169308,-1.373222,1.011129,-0.099959,1.297804,1.238415,-0.690092,1.039413,-0.55923,1.005446,0.118837,-1.108245,-0.666422,-0.508208,-0.85254,-0.410758,-0.057843,0.206538,-0.586883,-0.540412,1
-3.830221,-2.146637,-0.137897,-0.444299,-1.329816,0.905363,0.093209,-0.241194,-0.699692,0.463972,-0.452096,-2.057105,-1.400374,-0.694133,0.813506,0.414638,0.234496,1.383982,-0.441448,1.585728,0.230542,-0.639216,0.722578,-0.260842,1.343343,0.09738,0.218882,0.160492,0.480425,-0.057762,0.669536,-0.184209,-0.439629,-0.156313,2
2.035143,-1.335564,-0.567679,-0.850722,0.211167,-0.492931,-1.253768,-1.900672,-0.364571,0.256305,0.214821,0.342306,0.146564,1.339636,0.863536,0.432031,1.711638,-1.257794,-2.713691,-1.301675,0.285826,0.353338,-0.715778,1.082578,-0.020777,0.142522,-1.213138,-0.031267,0.775929,-0.427135,-1.760773,1.510731,0.173491,-0.21458,0
0.691358,3.305873,-1.340741,1.213967,0.701907,0.032322,-0.766181,-0.24346,1.357497,0.310855,-0.256045,0.924466,0.384572,-0.995026,0.857029,0.213797,-1.801464,0.477986,0.77421,0.450007,0.361966,1.029423,-1.300533,0.377616,0.407397,0.388195,-0.272474,0.327941,0.672645,0.775392,-0.133879,-0.151881,0.092276,-0.685908,1
-1.169169,-2.564871,0.847737,-1.324076,-0.578725,0.711797,-0.679719,-0.601092,0.981454,-2.28188,-0.163518,-0.307841,-0.719395,0.020123,-0.343859,-0.597799,0.060752,-1.097189,0.179358,-0.160662,-0.319025,0.298256,1.11453,0.093379,0.125978,-0.117127,0.500312,0.741946,-0.852587,-0.302539,0.680348,-0.12585,0.612188,0.496468,0
0.831603,1.557524,-0.99215,-0.35545,1.704345,0.10315,-1.644268,-1.048716,-0.207526,-1.37273,-0.879317,-1.077499,0.787822,-0.292601,1.723798,1.187272,0.566058,-1.227715,-0.065648,-1.037135,1.548297,1.554384,0.132331,-0.438923,-0.74048,0.117514,-0.42168,1.126174,-0.265586,0.687144,0.770706,-0.602104,0.569409,-0.486645,1
-3.669765,-0.414097,-0.06607,0.7225,-2.356825,0.751232,-0.276198,0.084215,1.317412,-0.903807,-0.254519,2.051628,0.138892,-1.074762,1.082944,-1.090263,-1.513935,-0.281089,0.545305,1.030492,0.787435,0.382413,0.137188,0.260415,-0.086267,-0.963645,-0.388647,0.443521,-0.902502,0.425773,0.00708,-0.589134,0.195368,-0.852508,2
0.796063,2.25588,-0.607384,-1.079561,1.23766,-0.592441,-0.58375,1.578136,-0.914596,0.982237,-0.174753,0.75909,-1.303839,-1.512482,2.61501,0.958744,0.801443,0.094767,-1.043814,1.060955,0.697991,-1.410881,0.168872,0.354488,1.106332,-0.20748,0.793173,1.436202,-0.025412,1.428063,-0.790564,0.360011,-0.580073,0.37781,1
1.036583,2.205843,0.789363,-0.569853,-0.201681,-0.719275,-1.015603,0.340759,-1.502334,-1.318871,0.474145,0.567487,1.686338,-0.173218,0.246322,1.295064,0.28757,-2.869316,0.007748,0.576905,-0.925695,0.309175,0.071564,-1.818069,0.434621,0.691257,-0.86689,-0.761653,-0.414659,-0.401074,-0.472242,-0.141969,-0.607852,-0.168384,1
1.25836,-1.400705,0.99168,-0.269893,-1.005434,0.50158,-0.046061,-1.787164,-0.111085,0.316627,-0.604202,-0.44349,0.824988,-0.521575,2.281089,1.38356,0.033705,0.90876,1.10222,-2.10163,-0.940841,0.005766,-0.820161,-2.599696,-1.843923,0.186867,0.592642,0.845021,-0.149985,1.228571,0.376218,0.080918,-0.132161,-1.071235,0
-3.323361,0.553877,0.96457,-1.690692,0.60956,-0.191968,-0.212436,-0.858608,-0.051912,0.737128,-0.522805,-0.243345,0.191435,0.582894,-0.480415,-0.050799,-0.288123,1.645032,-0.131189,-0.314982,0.597477,0.539956,-1.386016,-1.400184,-1.150172,-1.555139,-1.515179,-1.005337,0.124444,-1.043853,0.504794,0.612037,0.47029,0.423182,2
4.26655,-1.819084,-0.301388,-0.806408,-1.882789,-0.451722,-0.850612,-0.061954,-1.171003,-0.157726,0.931241,1.468934,-0.678909,-0.561046,0.272837,-1.234255,0.934521,0.060119,0.68466,-0.01288,0.847922,-1.162719,1.473963,-0.152522,-0.499847,1.690332,0.466382,-0.1695,-0.226926,-1.30199,-0.690795,0.158033,0.135889,0.656645,0
1.484123,1.57048,-1.187255,0.965649,0.693644,-1.363429,-0.761637,-1.818537,0.686829,0.034037,-0.081134,0.162936,1.229511,0.471174,-0.022901,0.396231,1.119162,0.06226,1.594409,-1.268065,0.326565,0.975805,0.805461,0.567204,-0.531931,-1.802956,-0.087514,-1.448143,0.136587,-0.473967,-0.534031,-0.178983,-0.475699,0.130152,1
0.76046,-2.678371,-0.958208,-0.20748,1.074779,0.357012,0.837669,-0.078071,-1.569757,-0.45129,-1.30252,-0.102741,-0.228385,1.085871,1.933909,0.331582,1.115593,-0.44015,1.069877,1.039655,0.997659,-0.487172,0.032273,0.95829,-1.040427,0.061656,-0.016593,-0.536237,1.65595,0.941018,-1.028857,0.530377,0.188129,0.51193,0
-3.865605,-0.769951,0.426434,-1.27208,-0.620503,0.9067,0.525976,-0.693879,-0.876776,-0.364948,-0.77638,0.697583,-1.228264,0.463712,-0.587367,0.437135,0.508789,-0.572294,-0.60519,0.245767,0.066304,1.196222,0.351761,0.527999,-0.476648,0.235299,1.809984,0.312855,-0.003458,-0.353167,0.796664,0.702538,-0.038403,0.518531,2
-4.729891,-1.623093,0.58563,0.1406,0.405821,-1.57488,0.260209,2.40896,0.441839,0.059003,-0.073312,0.008958,-0.436106,-0.312369,-1.218408,0.711511,0.590159,0.164711,0.321915,0.436208,-0.607187,-0.809359,-1.104849,-0.25286,-1.598069,0.483223,-0.620353,-0.516884,0.289449,-0.78662,-0.70493,0.090762,0.434435,0.073278,2
2.451259,1.148371,-0.115675,-0.36654,1.168538,-0.766157,-0.271056,2.164429,0.33983,-0.926859,0.113386,-1.140166,-1.527083,0.532678,1.962698,-0.884824,1.066485,-0.021163,1.522636,-0.709627,-1.307323,0.139295,0.5642,0.560306,-0.060237,1.161443,0.239003,0.943361,0.607992,-0.088533,0.465221,0.746232,0.086922,-0.328632,1
2.808709,1.138054,0.854265,-0.835605,-0.401048,-1.381928,-0.108936,2.646331,-0.402298,0.447356,-0.452228,-1.863325,-0.175664,2.463063,0.361411,1.370464,-0.365801,-0.793351,-0.073883,0.609235,-0.429076,1.361591,-1.202705,-0.690106,0.415938,-0.190262,0.157031,-0.556428,-0.383097,0.576448,-0.041978,0.516469,1.038275,0.881177,1
2.056122,1.457573,0.813912,-0.417037,0.623462,-1.246254,-0.526801,0.476236,-0.406803,0.352059,-1.422347,0.63961,0.945564,0.25717,-2.005412,-0.341896,-0.610851,-0.64078,0.51546,-0.954867,0.904946,-0.199038,0.99486,0.003288,-1.242761,-0.156928,0.719194,-0.57369,1.067466,0.469156,-0.045066,0.728385,0.508011,-0.585914,1
0.964415,-0.211525,-1.034315,0.178289,-1.993834,-0.862368,-0.641966,-1.563776,-0.383671,-0.97579,-0.23417,0.676949,-2.603211,-1.307845,0.703108,-0.884823,0.53574,1.319898,-0.739768,-0.12152,0.327106,-1.112557,1.038422,-0.41598,0.202834,0.338505,-0.654196,0.216694,-0.67001,0.142873,-0.436643,0.583996,0.521361,-0.630815,1
-0.359232,-1.988259,-1.744803,-0.516337,0.775915,-1.149255,-0.20574,0.944281,-0.328061,0.674696,-1.443645,-0.824572,-1.015244,-0.397453,0.401726,0.565954,-1.491344,-0.635659,-1.452752,-0.891731,-0.407517,-0.214358,-0.955309,1.138327,0.202344,1.177763,0.354982,0.683074,-1.730603,-1.129522,0.54297,-1.261994,0.909358,0.410727,0
3.659318,-1.543137,-0.667959,0.188854,-0.462542,0.161493,-0.349654,-0.913406,-0.278698,-0.840633,-1.034892,-1.725866,1.58848,-0.609727,-0.361427,-0.383028,0.656048,-0.511812,-1.154737,-0.098307,-0.684499,0.610038,0.441504,1.018747,1.16584,-0.041522,0.370508,0.77778,0.768854,-0.626798,-0.320559,0.572761,0.454119,0.01967,1
-1.384511,3.802462,0.542327,-0.28184,0.640929,0.60452,0.563941,-1.132215,-2.058744,0.543375,-1.221522,0.752423,-1.36037,0.427095,-0.148803,1.853051,-0.084455,1.579391,-0.335601,0.874155,-1.031521,0.604526,2.476187,-0.388468,1.084165,0.668257,0.448444,-0.193026,-0.057241,-0.633058,-1.319942,0.05585,1.848956,-0.274768,2
1.387015,2.315966,2.997695,-0.071896,0.182767,-1.184836,1.127362,0.071088,-1.990953,-1.12561,-0.211542,-0.613168,0.574094,2.18125,-1.995382,-0.971269,-0.058217,1.052113,0.791942,0.691831,1.137056,0.422702,-0.39632,0.768937,-0.029643,-0.894551,-0.816986,-0.872165,-0.530691,-0.795668,-0.272807,-0.180814,0.313288,0.381696,1
0.937191,-0.980713,0.816655,-0.338185,-2.669462,-0.407513,-2.587359,-2.155951,0.999723,0.932006,0.933648,-1.834012,-0.177893,-0.703697,-0.202428,0.041743,-1.052033,-0.409288,0.321327,-0.097905,-0.07543,0.795253,0.888312,-0.110821,-1.00901,-0.395173,-0.272113,-0.005568,-0.344364,-0.769427,0.089695,0.571105,0.584447,0.135132,0
-0.523257,2.232748,2.50649,-1.016517,-1.398117,1.084426,1.208905,-0.305372,-0.615105,1.023631,-0.355704,-0.086881,-0.445708,0.48409,-0.609166,-0.392795,0.312149,0.46072,1.450821,0.51437,1.399628,-1.155621,0.759848,1.196694,1.464171,-0.758518,-0.316045,0.088661,-0.399623,-0.967568,0.521539,-0.25355,-0.938303,0.676649,2
4.026801,-1.392248,-1.186147,0.801989,1.770119,0.40709,-1.987735,-1.18183,-0.149799,0.359539,-0.98949,-0.451414,-0.084967,1.187966,0.265719,2.348945,0.199104,-1.066408,0.594673,-0.117462,1.434129,0.330019,1.479289,-0.923846,0.037574,-0.648271,0.477874,0.019739,1.038896,0.443133,-1.64302,-0.51123,-0.82216,1.265708,1
4.270003,-1.066599,0.572732,0.082149,1.330651,-0.738761,0.444074,0.721349,0.631372,1.159806,-1.055104,1.254452,-1.885399,-0.21704,0.344337,-0.762031,-0.326734,-0.297425,-0.159718,0.393592,-0.807904,0.264743,-0.532089,-1.024716,2.203162,-0.761856,1.571834,-1.154308,0.960881,0.027287,-0.442615,-0.554492,-0.407618,-0.589605,0
0.369179,-0.711306,0.18477,-2.20494,0.268827,0.29996,2.156669,-0.174173,-0.386775,-0.204174,0.230351,-1.443639,0.978232,-0.568911,2.721232,-2.079319,-0.768962,-1.408154,0.022168,1.186238,-0.41981,-0.517199,0.342948,1.624885,0.670238,-1.024387,-0.884917,0.601061,1.453335,-0.914503,-0.186399,0.723425,-0.481127,0.910159,0
2.285217,0.92555,-0.626299,0.928545,1.478307,-0.494927,-0.003441,2.15502,0.147815,-1.727077,-0.034265,0.461652,-0.778389,1.981493,1.704368,-1.356384,0.425761,0.109143,0.875761,-0.436134,1.939763,0.324562,-0.292715,-0.507542,0.493735,1.260224,-0.573283,-0.064046,0.046787,-0.028285,0.008978,0.254645,-0.200258,0.144679,1
-1.610758,2.635387,0.031559,-0.715459,-1.10278,0.285037,-0.232363,-0.900368,-0.989783,0.98543,0.399257,-1.462795,0.168578,-0.101343,-1.837242,-0.582429,-1.672746,-1.146125,-0.286122,-0.084778,-1.236609,1.44142,-0.206323,0.260945,-0.639931,-0.101125,-0.325404,-0.446711,0.688898,-0.802584,-0.157285,-0.561204,-1.008588,0.430689,2
-4.510471,-1.318716,1.452248,-1.801772,-0.478992,-0.069871,-0.720613,0.631646,0.532468,-0.687258,-0.565157,-0.128323,0.33787,-0.967261,-0.500944,-0.605863,-0.425385,-0.916849,0.308811,0.611458,0.56507,-0.136646,1.837424,0.199581,0.507902,-0.250676,-0.223737,0.293209,-0.519439,0.535649,0.205453,0.339601,0.293376,0.221352,2
-1.524504,2.924691,0.58186,-0.76624,-0.694742,-0.670097,-0.351833,-1.548825,-0.559464,0.836877,0.096087,-0.859863,0.197152,0.328123,0.784316,0.97904,0.119304,-0.40459,0.235582,-0.386587,-0.084753,0.291593,0.747336,-0.105374,0.7046,0.598138,0.109683,0.181972,0.854156,-0.568944,-0.71657,-0.134517,0.418,-0.092818,2
-4.360884,-0.739951,0.222147,0.881424,-2.954682,-0.399902,-1.33737,0.085178,-0.337453,-0.057907,0.02431,-0.149041,1.185482,0.54747,0.12382,-0.033146,-0.238737,0.348333,0.43868,-1.622241,-1.015338,-0.467698,0.106499,0.109732,-0.550693,-1.218986,0.261626,0.323218,-0.021053,0.056379,0.458312,-0.386342,-1.256704,-0.154913,2
-1.423468,-1.979529,2.039522,0.417347,-1.287826,0.987358,-0.939312,-2.741143,0.557007,0.477983,1.415741,-1.07102,0.416343,0.409922,-0.208058,0.979127,1.055476,1.141487,-1.079218,-1.308532,-0.179643,-0.517306,0.763328,1.221627,-1.257359,-0.329351,1.170826,1.047871,0.350884,0.131021,-0.737949,-0.281129,-0.33468,-0.004147,0
2.247158,-1.394325,2.796181,-0.594002,-2.299594,-1.256261,0.529712,1.836492,0.605098,-0.527236,0.520981,0.468662,-0.515582,-2.403305,-0.641366,-0.452401,-0.974322,-0.451331,-1.291953,-0.328447,1.405355,0.37103,0.103215,1.303129,-0.503533,-1.047642,-0.044613,-0.777239,0.911866,1.343114,0.99685,-0.067764,0.563164,-0.265263,0
-6.027508,-1.649702,-0.717855,0.33561,0.048946,1.288636,-1.085071,1.176202,-0.815842,0.769788,1.152747,-1.22195,-0.47944,1.698852,-0.22628,1.572029,0.016143,0.383159,0.920635,0.117959,0.432434,0.557585,-1.315171,0.85249,-0.286255,0.717279,1.538079,-1.182303,-0.975697,1.204755,-0.347408,-0.408562,-0.183131,-0.853327,2
3.871555,0.790945,1.949169,-0.979244,1.655575,0.900227,-0.42131,-0.579679,-0.185574,0.035658,-0.608388,0.786547,-0.844496,1.908071,-0.085648,-0.615568,-0.71574,0.123829,0.239537,-0.391076,-0.930571,-0.632143,-1.295402,-0.08405,0.81994,-0.434823,-0.885993,0.908244,0.405794,0.164032,-0.265437,-1.606672,-0.214555,-0.279896,1
-0.112489,-2.051855,1.725797,-1.22806,0.053671,-0.222217,-1.202346,-1.610145,-1.472799,-0.146416,-1.112685,-1.409046,0.028743,1.668509,1.765323,-1.523176,1.641711,-0.036154,-0.274086,-0.045159,1.97489,0.272972,0.857962,-0.418162,2.070433,-0.005708,0.168993,0.602505,0.109438,0.06706,0.028915,-0.719444,-0.621551,0.140563,0
2.191187,0.385405,1.014268,-1.84942,-0.427644,0.028646,1.58407,0.366553,0.12628,0.200111,-1.111111,1.439937,-0.366462,0.327595,-0.428176,0.271354,-0.788897,0.815472,-0.522635,-1.388695,-1.147693,0.382666,-0.816721,-0.745764,-1.978804,1.163943,-0.779574,-0.408645,-1.035429,-1.155225,-0.657306,-0.582859,-0.745248,0.036624,1
-1.072527,1.979552,0.240516,-0.151052,-0.754708,0.025262,0.446607,-0.652647,-1.354407,-0.042899,0.711492,0.915717,-0.811765,-0.402337,0.577059,-0.234767,-0.850638,0.857772,0.641681,0.13051,-0.04364,0.288582,0.074181,1.424582,1.141832,-0.081367,-0.695209,1.267239,0.287948,0.780348,0.49916,0.510009,1.429319,-0.497974,2
-3.395884,-1.57606,0.028252,1.432577,-1.691633,-2.222951,1.18167,-1.586358,-0.656968,-0.793682,-0.712289,-0.405556,-0.761325,0.094919,-0.2416,0.779896,1.243872,0.159521,-0.738615,-2.301104,1.955206,0.322737,0.662828,1.886995,0.869975,-0.597132,-1.744632,0.341781,0.318146,0.422453,-0.195397,0.906051,0.029507,-0.400995,2
-1.08215,2.971352,0.39384,-1.117052,1.096128,0.515156,0.337021,1.73727,0.525641,-1.473121,-1.083245,-0.687491,0.614353,-2.69599,1.205412,-0.690766,0.444958,0.336396,-0.67735,0.06522,0.483947,0.005199,-1.324657,0.84192,0.21145,0.710558,-1.133703,-0.211196,-1.330979,0.072838,0.053598,0.620507,-0.040816,-0.484983,2
-0.465741,1.7084,0.203369,-0.191112,-0.940991,0.450232,-1.653061,-0.903306,1.89794,1.652346,0.620435,-0.882854,-0.106011,-1.306637,0.217452,-2.654042,0.479902,-0.082767,-0.232156,-1.475054,-0.768017,-1.947416,-0.307268,-0.693972,-0.073553,1.274898,0.082202,1.153035,0.702755,-0.416268,-0.111536,0.509039,0.629935,-0.79819,1
3.601889,0.920218,-0.042134,0.013845,0.75918,-2.226117,2.033725,-1.407394,-1.256978,-1.126119,0.778176,-2.146396,1.558689,-0.070865,-0.370426,0.902136,-0.052908,-0.135641,-0.814523,0.276361,-0.071324,0.05673,0.181013,-0.599642,-1.241775,-0.695832,1.202748,0.379242,-0.226551,0.632899,0.302986,-0.093702,-0.629378,0.337225,1
4.387335,-1.22902,2.016202,0.398194,0.023908,-1.397849,-0.245987,0.232659,-2.84815,0.440771,-0.245058,-0.264318,-0.048057,0.122001,0.456442,0.758286,0.175938,-0.12884,1.031079,-1.258083,-0.577668,0.201179,-0.368567,-1.541853,-0.190307,-1.233159,-0.397902,-0.54809,-0.619443,0.287566,-0.49247,0.594145,0.488483,0.17188,1
0.860766,1.842923,-1.208123,-0.073265,0.54755,-1.605289,-0.150108,-1.658727,-1.356534,-1.453075,1.133166,-0.446419,-1.436579,-0.440979,-0.758386,-1.608885,-0.259419,-0.925474,-0.066092,-0.226537,-1.037584,0.482228,-1.007014,0.714227,-1.19076,0.616144,-0.08087,0.234024,-0.448796,-0.779504,-0.69092,-0.395955,-0.237632,-0.419626,1
3.890398,0.375383,-0.235585,-1.773585,-1.107638,0.672485,-3.315267,-0.103147,-0.070017,-0.788629,1.050825,0.901278,0.147982,-0.107811,-0.535974,1.431632,0.645419,-2.075476,0.139991,-0.53686,0.244977,1.768126,-0.633038,1.804634,0.467227,-0.505253,-0.083854,-0.862796,-0.14595,1.855136,0.317221,-0.228567,0.054334,-0.443057,1
0.225098,-1.132321,0.844153,-0.696036,0.120842,0.014349,1.84394,0.415683,0.148922,1.073169,-0.269183,-0.814848,-1.210349,0.964568,-0.860685,-1.209484,1.370426,0.950067,-1.089803,0.347393,0.097626,0.600225,1.930845,-1.957355,-0.186468,-0.143554,0.523007,0.06547,-1.100794,1.04046,-0.985446,-0.139782,-0.955907,0.248948,0
-4.021659,1.166214,0.849808,0.728268,1.660919,-1.358748,-1.457802,-0.24451,-1.378573,-0.173017,-0.536998,-0.278145,0.369987,-0.588429,-0.872231,-1.27557,0.722098,0.007161,-0.989453,-1.005389,-0.868541,-2.673466,1.218378,-0.236345,-0.100989,-1.769191,1.229902,-0.539862,-0.472566,-0.174131,0.474741,-0.524391,0.851887,-0.715552,2
