@relation vowel-weka.filters.supervised.attribute.NominalToBinary-weka.filters.unsupervised.attribute.RandomProjection-N10-R42-DSparse1_clustered

@attribute Instance_number numeric
@attribute K1 numeric
@attribute K2 numeric
@attribute K3 numeric
@attribute K4 numeric
@attribute K5 numeric
@attribute K6 numeric
@attribute K7 numeric
@attribute K8 numeric
@attribute K9 numeric
@attribute K10 numeric
@attribute Class {hid,hId,hEd,hAd,hYd,had,hOd,hod,hUd,hud,hed}
@attribute Cluster {cluster0,cluster1,cluster2,cluster3,cluster4,cluster5,cluster6,cluster7,cluster8,cluster9}

@data
855,6.571401,-4.389017,-3.464102,-0.526543,1.508616,-8.601364,-0.318697,-5.601452,5.345109,2.724516,hUd,cluster1
856,5.469816,-3.107299,-3.464102,0.159349,1.775352,-8.374466,0.9457,-6.780979,7.061571,0.550792,hud,cluster1
857,5.513118,-2.540919,-3.464102,-0.69282,0.157617,-6.526367,-0.271932,-3.464102,5.707107,-0.330822,hed,cluster1
858,5.720964,-6.21633,-1.732051,-3.024161,-1.771888,-9.928115,-1.243612,0.290985,3.715249,-2.062873,hid,cluster7
859,7.950113,-5.409195,-1.732051,-2.30536,-1.240148,-8.972023,-0.950896,-1.6212,4.853206,-0.377587,hId,cluster7
860,6.841601,-5.10955,-1.732051,-2.411015,-1.955485,-8.691431,-1.707802,-1.505152,2.535722,-1.22456,hEd,cluster7
861,7.146442,-5.507922,-1.732051,-1.186455,-1.03057,-8.556331,-1.903524,-3.905775,3.188706,0.320429,hAd,cluster7
862,8.833459,-5.164976,-1.732051,-0.665108,-1.118905,-7.986486,-3.659823,-5.178832,5.149387,2.215293,hYd,cluster8
863,7.174154,-6.881438,-1.732051,-1.208971,-1.64718,-7.283274,-2.793798,-1.134493,4.574346,0.124708,had,cluster7
864,9.676968,-6.857189,-1.732051,-1.304234,-0.051962,-6.907419,-2.530526,-6.19901,8.18394,2.759157,hOd,cluster8
865,11.301632,-5.367625,-1.732051,0.407032,0.190526,-8.532082,-1.342339,-6.923007,8.812675,2.17026,hod,cluster8
866,7.369876,-7.480727,-1.732051,-1.538061,-0.710141,-8.736464,-1.425478,-2.336537,5.293147,0.341214,hUd,cluster7
867,8.282667,-6.548884,-1.732051,-3.249327,-0.412228,-8.452408,0.093531,-2.223953,5.961719,0.017321,hud,cluster7
868,8.963363,-5.246382,-1.732051,-1.451459,-1.763228,-7.84619,-1.939897,-2.442192,6.202474,-0.639127,hed,cluster7
869,5.038536,-6.386071,-1.732051,-3.121156,-1.451459,-9.874422,-0.749978,0.235559,3.469298,-2.336537,hid,cluster7
870,8.121586,-5.12687,-1.732051,-2.23781,-1.203775,-8.842119,-1.162206,-1.655841,5.211741,-0.226899,hId,cluster7
871,6.845065,-5.324324,-1.732051,-2.78687,-1.853294,-8.53035,-2.066337,-1.394301,2.074997,-0.252879,hEd,cluster7
872,6.758462,-5.92015,-1.732051,-1.167402,-1.134493,-8.653326,-2.100978,-3.703125,3.08305,0.100459,hAd,cluster7
873,9.119248,-4.894776,-1.732051,-0.685892,-1.03057,-8.045376,-3.711785,-5.381482,5.116478,2.676018,hYd,cluster8
874,7.276345,-6.74807,-1.732051,-1.259201,-1.475707,-7.378536,-2.528794,-1.415086,4.570882,0.230363,had,cluster7
875,10.288382,-6.867581,-1.732051,-1.409889,0.079674,-7.082356,-2.423139,-6.320253,8.230705,3.446781,hOd,cluster8
876,11.180388,-4.719838,-1.732051,0.824456,0.550792,-9.145228,-1.01325,-7.946649,8.367537,2.359053,hod,cluster8
877,7.475531,-6.775783,-1.732051,-1.203775,-0.651251,-8.651594,-1.383909,-2.712392,5.682859,0.294449,hUd,cluster7
878,8.287863,-6.503851,-1.732051,-3.467566,-0.2702,-7.776908,0.041569,-2.416211,6.810424,0.124708,hud,cluster7
879,8.755517,-5.37109,-1.732051,-1.467047,-1.64718,-7.780372,-1.745907,-2.217025,6.103747,-0.69282,hed,cluster7
880,5.407463,-5.868188,-1.732051,-2.667358,-1.517277,-9.967952,-1.037498,-0.102191,3.807048,-2.126958,hid,cluster7
881,7.860047,-5.319128,-1.732051,-1.881007,-1.482635,-8.417767,-1.262665,-1.009786,5.67593,-1.009786,hId,cluster7
882,7.106604,-5.606648,-1.732051,-2.617129,-2.009179,-8.483585,-2.272451,-0.999393,2.113102,-0.102191,hEd,cluster7
883,6.328914,-6.108943,-1.732051,-1.434138,-1.299038,-8.861172,-2.163331,-3.427729,2.520134,-0.199186,hAd,cluster7
884,9.004932,-5.23599,-1.732051,-0.613146,-1.255737,-7.62622,-3.862473,-5.182296,5.79371,2.074997,hYd,cluster8
885,7.340431,-6.784443,-1.732051,-1.269593,-1.325019,-7.454747,-2.303628,-1.51208,4.851474,0.240755,had,cluster7
886,10.64172,-6.794835,-1.732051,-1.221096,0.086603,-7.692038,-2.232613,-6.453621,7.789032,3.61479,hOd,cluster8
887,10.847834,-4.6367,-1.732051,0.805404,0.881614,-9.093267,-0.966484,-8.672378,8.426427,2.721052,hod,cluster8
888,7.886027,-6.495191,-1.732051,-1.267861,-0.588897,-8.563259,-1.326751,-3.050141,5.963451,0.526543,hUd,cluster7
889,8.095605,-6.893562,-1.732051,-3.647699,-0.171473,-7.409713,-0.122976,-2.042088,6.940328,0.455529,hud,cluster7
890,8.655058,-5.655146,-1.732051,-1.603879,-1.70607,-7.723215,-1.950289,-2.184116,5.935738,-0.497099,hed,cluster7
891,5.939202,-5.774657,-1.732051,-2.681215,-1.532865,-10.156746,-1.269593,-0.19399,3.81744,-1.581362,hid,cluster7
892,7.430498,-5.565079,-1.732051,-1.463583,-1.519009,-7.993414,-1.321555,-0.618342,5.859528,-1.228024,hId,cluster7
893,6.947256,-5.750409,-1.732051,-2.738372,-1.922576,-8.331164,-2.139083,-1.177795,2.215293,-0.169741,hEd,cluster7
894,6.406856,-6.086427,-1.732051,-1.669697,-1.195115,-9.039573,-2.139083,-3.464102,2.140815,0.266736,hAd,cluster7
895,8.970291,-5.450764,-1.732051,-0.561184,-0.853901,-7.645272,-3.225079,-5.367625,5.821423,2.154671,hYd,cluster8
896,7.581186,-6.552348,-1.732051,-1.460119,-1.129297,-7.887759,-2.066337,-1.964146,4.891311,0.448601,had,cluster7
897,10.411357,-6.820816,-1.732051,-0.961288,0.304841,-8.182208,-1.55365,-6.294273,7.302326,3.245863,hOd,cluster8
898,10.352468,-5.384946,-1.732051,0.581969,0.770763,-8.287863,-1.191651,-8.5979,9.14696,2.32268,hod,cluster8
899,8.135443,-6.819084,-1.732051,-1.692214,-0.710141,-8.466264,-1.600415,-2.655234,5.797174,0.916255,hUd,cluster7
900,8.071357,-7.061571,-1.732051,-3.746426,-0.064086,-7.41491,-0.091799,-1.803065,6.74807,0.774227,hud,cluster7
901,8.992808,-5.237722,-1.732051,-1.63852,-1.583094,-7.983022,-1.858491,-2.932362,5.951327,-0.169741,hed,cluster7
902,6.032733,-5.736552,-1.732051,-3.05707,-1.472243,-10.383645,-1.129297,-0.453797,3.616522,-1.548453,hid,cluster7
903,7.621024,-5.786782,-1.732051,-1.790941,-1.678357,-8.225509,-1.347536,-0.649519,5.577204,-1.321555,hId,cluster7
904,6.564473,-5.544295,-1.732051,-3.022429,-1.411621,-8.026323,-2.007447,-1.90006,2.400622,0.446869,hEd,cluster7
905,6.995753,-5.857796,-1.732051,-1.409889,-0.911059,-9.368663,-1.981466,-3.723909,2.379838,0.938772,hAd,cluster7
906,8.663718,-5.885509,-1.732051,-0.559452,-1.051355,-6.912615,-3.52992,-5.130334,6.524635,1.725123,hYd,cluster8
907,7.645272,-6.73941,-1.732051,-1.536329,-1.255737,-7.879099,-2.009179,-1.768424,5.081837,0.168009,had,cluster7
908,10.284918,-7.217456,-1.732051,-1.196847,-0.14376,-7.901616,-1.567506,-5.147655,7.406249,2.353857,hOd,cluster8
909,10.598419,-5.416123,-1.732051,0.379319,0.786351,-8.784962,-0.696284,-8.637737,8.691431,2.038624,hod,cluster8
910,7.969166,-7.425302,-1.732051,-1.725123,-1.061747,-7.951845,-2.18758,-1.763228,5.887241,0.874686,hUd,cluster7
911,8.455872,-6.917811,-1.732051,-3.282236,0.112583,-7.295398,0.027713,-2.300163,7.28847,1.105048,hud,cluster7
912,9.25608,-5.022947,-1.732051,-1.406425,-1.641984,-7.85485,-1.609075,-3.186973,6.644147,-0.698016,hed,cluster7
913,5.641289,-6.21633,-1.732051,-3.316877,-1.531133,-10.135961,-1.018446,-0.116047,3.441585,-1.861955,hid,cluster7
914,7.894688,-5.79371,-1.732051,-2.357321,-1.799601,-8.755517,-1.470511,-0.749978,4.827226,-1.032302,hId,cluster7
915,6.555812,-5.866456,-1.732051,-2.861348,-1.229756,-7.901616,-1.726855,-1.834242,2.653502,0.471118,hEd,cluster7
916,7.191475,-6.034465,-1.732051,-1.335411,-1.051355,-9.240491,-2.133887,-3.607862,2.979127,0.789815,hAd,cluster7
917,8.436819,-5.902829,-1.732051,-0.4053,-0.722265,-7.03559,-2.899453,-5.542563,6.297737,1.584826,hYd,cluster8
918,7.951845,-6.774051,-1.732051,-1.463583,-1.709534,-7.866975,-2.369446,-1.676625,5.37975,-0.166277,had,cluster7
919,10.177531,-7.179351,-1.732051,-0.975145,-1.014982,-7.700698,-2.329608,-4.887847,7.853118,1.10678,hOd,cluster8
920,10.986398,-5.152851,-1.732051,0.216506,0.521347,-8.961631,-0.559452,-8.492245,8.500905,1.693946,hod,cluster8
921,8.015931,-7.721483,-1.732051,-1.71473,-1.131029,-7.818477,-2.241274,-1.267861,5.9877,0.87815,hUd,cluster7
922,8.80921,-6.387803,-1.732051,-2.798994,0.174937,-7.756124,0.27886,-2.662162,7.243436,1.01325,hud,cluster7
923,8.80055,-5.445568,-1.732051,-1.151814,-1.693946,-7.368144,-1.548453,-2.844027,7.10314,-1.212436,hed,cluster7
924,4.046071,-4.738891,-3.464102,-0.829652,-1.700874,-7.957041,-2.057676,0.566381,4.098032,-0.611414,hid,cluster7
925,6.159173,-4.153458,-3.464102,-0.956092,-1.129297,-7.342163,-1.981466,-1.24188,6.399928,0.47285,hId,cluster7
926,4.861867,-4.408069,-3.464102,-0.041569,-1.801333,-7.468603,-1.51208,-1.709534,5.376286,-2.38157,hEd,cluster7
927,5.778121,-3.60613,-3.464102,0.192258,-2.088853,-7.331771,-2.582488,-2.336537,4.229668,-1.170866,hAd,cluster7
928,7.562134,-3.162725,-3.464102,2.341733,-1.248809,-8.4628,-2.551311,-4.221008,5.833547,0.453797,hYd,cluster1
929,7.745731,-2.866544,-3.464102,1.718194,-1.437602,-7.820209,-2.274183,-4.482547,6.037929,-0.00866,had,cluster1
930,5.86992,-3.020697,-3.464102,2.362517,-0.1351,-8.362341,-1.910452,-5.7175,5.414391,0.763834,hOd,cluster1
931,7.049447,-2.338269,-3.464102,3.050141,0.774227,-10.780284,-1.399497,-6.898758,5.196152,2.06114,hod,cluster1
932,6.034465,-2.365981,-3.464102,2.180652,1.141421,-8.636005,-0.271932,-6.250971,6.871046,1.702606,hUd,cluster1
933,5.788514,-5.391874,-3.464102,-0.071014,0.950896,-7.037322,-0.282324,-3.467566,7.07716,2.532258,hud,cluster1
934,5.630897,-5.405731,-3.464102,0.983805,-1.314627,-7.194939,-1.775352,-1.752835,6.155709,-0.864293,hed,cluster7
935,3.637307,-5.740016,-3.464102,-1.248809,-1.771888,-7.437426,-2.296699,1.37698,3.550704,-0.221703,hid,cluster7
936,5.021215,-5.300075,-3.464102,-0.95436,-1.274789,-7.203599,-2.873472,0.079674,5.568543,0.729193,hId,cluster7
937,4.842814,-4.813369,-3.464102,-0.524811,-1.813457,-7.480727,-1.737247,-1.264397,4.908632,-1.868883,hEd,cluster7
938,5.701911,-3.349786,-3.464102,0.109119,-1.616003,-7.541349,-2.360785,-3.067462,4.091104,-0.519615,hAd,cluster1
939,7.269417,-3.251059,-3.464102,2.388498,-0.990733,-7.932793,-2.357321,-3.909239,6.159173,0.609682,hYd,cluster1
940,7.544813,-3.039749,-3.464102,1.633324,-1.373516,-7.882563,-2.450852,-4.62804,5.783318,0.341214,had,cluster1
941,5.923614,-2.942754,-3.464102,2.514938,0.107387,-8.53901,-1.700874,-6.006752,5.196152,1.079068,hOd,cluster1
942,6.862385,-2.132155,-3.464102,2.960075,0.756906,-11.086857,-1.063479,-6.872778,4.887847,1.491296,hod,cluster1
943,5.497529,-2.236078,-3.464102,2.000519,1.068675,-9.056894,-0.478046,-5.824887,5.925346,1.659305,hUd,cluster1
944,5.826619,-5.1771,-3.464102,0.124708,1.011518,-6.981897,-0.254611,-3.663287,7.345627,2.521866,hud,cluster1
945,5.5824,-5.39707,-3.464102,1.10678,-1.375248,-7.054643,-2.11137,-1.742443,6.224991,-0.659911,hed,cluster7
946,3.519527,-6.304665,-3.464102,-1.413353,-1.723391,-6.917811,-2.492421,1.780548,3.406944,0.313501,hid,cluster6
947,4.863599,-5.634361,-3.464102,-1.046159,-1.028838,-7.582918,-2.838831,-0.020785,4.865331,1.29211,hId,cluster7
948,4.894776,-5.142459,-3.464102,-1.020178,-1.740711,-7.317915,-1.829046,-0.900666,4.558758,-1.286914,hEd,cluster7
949,5.679395,-3.254523,-3.464102,0.289252,-1.389105,-7.724947,-1.886203,-3.154065,3.897114,-0.5404,hAd,cluster1
950,7.333503,-3.422532,-3.464102,2.092317,-0.711873,-7.794229,-1.965878,-3.779335,6.254435,0.845241,hYd,cluster1
951,7.307522,-3.232007,-3.464102,1.865419,-1.36832,-7.723215,-2.320948,-4.101496,5.812763,0.142028,had,cluster1
952,5.423051,-2.676018,-3.464102,2.417943,0.091799,-8.852512,-1.501688,-6.077766,4.770068,0.497099,hOd,cluster1
953,6.936863,-1.853294,-3.464102,3.027625,0.775959,-11.426339,-0.994197,-6.903955,4.643628,1.484368,hod,cluster1
954,5.132067,-2.385034,-3.464102,1.842902,0.933575,-9.157353,-0.590629,-5.466352,5.554687,1.397765,hUd,cluster1
955,6.280416,-4.998699,-3.464102,-0.029445,0.729193,-6.805228,-0.199186,-3.874598,8.078285,1.877543,hud,cluster1
956,5.565079,-5.357233,-3.464102,1.027106,-1.508616,-7.120461,-2.142547,-2.047284,6.134924,-0.950896,hed,cluster7
957,3.408676,-6.512511,-3.464102,-1.370052,-1.744175,-6.365287,-2.73664,2.010911,3.680608,0.530008,hid,cluster6
958,4.406337,-6.108943,-3.464102,-1.118905,-0.817528,-7.875635,-2.781674,0.012124,3.964664,1.652376,hId,cluster6
959,5.18576,-5.067981,-3.464102,-1.167402,-1.662769,-7.388929,-2.175456,-1.096388,4.359572,-0.382783,hEd,cluster7
960,5.483673,-3.552436,-3.464102,0.417424,-1.489564,-7.70243,-1.76496,-2.776477,3.839957,-0.96302,hAd,cluster7
961,7.71109,-3.445049,-3.464102,1.939897,-0.826188,-8.267079,-2.137351,-4.215812,5.771193,1.172598,hYd,cluster1
962,7.243436,-3.533384,-3.464102,1.863687,-1.451459,-7.650468,-2.459512,-3.367107,5.720964,0.249415,had,cluster1
963,5.383214,-3.008572,-3.464102,2.417943,-0.090067,-8.634273,-1.978002,-5.892437,5.128602,0.510955,hOd,cluster1
964,7.039054,-1.569238,-3.464102,3.098639,0.777691,-11.400358,-1.340607,-7.22092,4.764872,1.920844,hod,cluster1
965,4.962326,-2.755693,-3.464102,1.733783,0.943968,-9.018789,-0.420888,-5.277559,5.688055,1.131029,hUd,cluster1
966,6.89183,-4.170778,-3.464102,0.161081,0.632199,-7.058107,-0.195722,-4.217544,8.329432,1.875811,hud,cluster1
967,5.206545,-5.369358,-3.464102,0.971681,-1.29211,-7.194939,-1.848098,-2.244738,5.736552,-0.969948,hed,cluster7
968,2.906381,-6.768855,-3.464102,-1.479171,-1.820385,-5.92015,-2.80419,2.419675,3.607862,0.268468,hid,cluster6
969,3.618254,-6.592185,-3.464102,-0.788083,-0.964752,-7.449551,-2.899453,0.588897,3.999305,1.01325,hId,cluster6
970,5.220401,-4.979646,-3.464102,-1.191651,-1.609075,-7.482459,-2.288039,-1.534597,4.421926,-0.131636,hEd,cluster7
971,5.028143,-4.046071,-3.464102,0.394908,-1.763228,-7.492852,-1.948557,-2.199705,4.030482,-1.64718,hAd,cluster7
972,7.754391,-3.542044,-3.464102,1.913916,-1.035766,-8.121586,-2.644842,-4.411533,5.790246,1.375248,hYd,cluster1
973,7.265953,-3.639039,-3.464102,1.707802,-1.302502,-7.449551,-2.435263,-3.322073,5.791978,0.61661,had,cluster1
974,6.105479,-3.621718,-3.464102,2.374642,-0.183597,-8.38659,-2.46644,-5.731356,5.769461,1.281718,hOd,cluster1
975,7.039054,-2.613665,-3.464102,3.100371,0.840045,-10.220832,-2.206633,-7.666057,6.011948,2.908113,hod,cluster1
976,4.981378,-3.223347,-3.464102,1.711266,1.079068,-8.972023,-0.465922,-5.145923,5.648218,1.56231,hUd,cluster1
977,7.013074,-3.779335,-3.464102,0.348142,0.678964,-7.264221,-0.180133,-4.657485,8.362341,1.950289,hud,cluster1
978,5.433443,-5.000431,-3.464102,1.099852,-1.203775,-7.10314,-1.964146,-2.268987,5.999824,-0.649519,hed,cluster1
979,3.012036,-6.763658,-3.464102,-1.517277,-1.906988,-6.082962,-2.845759,2.417943,3.561096,0.19399,hid,cluster6
980,3.427729,-6.458817,-3.464102,-0.680696,-1.01325,-7.269417,-2.779942,0.689356,4.311074,0.602754,hId,cluster6
981,5.267167,-4.801245,-3.464102,-0.952628,-1.674893,-7.382001,-1.661037,-1.605611,5.223865,-1.288646,hEd,cluster7
982,5.113014,-4.167314,-3.464102,0.363731,-1.978002,-7.572526,-2.113102,-1.886203,4.122281,-1.851562,hAd,cluster7
983,7.510172,-3.720445,-3.464102,2.057676,-1.068675,-8.03152,-2.726248,-4.257381,5.731356,1.267861,hYd,cluster1
984,7.15337,-3.833028,-3.464102,1.617735,-1.432406,-7.281542,-2.615397,-3.12462,5.977307,0.441673,had,cluster1
985,6.954184,-4.324931,-3.464102,2.081925,-0.254611,-8.488781,-2.715856,-5.573739,5.925346,2.088853,hOd,cluster1
986,6.670128,-3.25972,-3.464102,3.025893,0.521347,-9.592097,-2.535722,-7.459943,6.616434,2.272451,hod,cluster1
987,5.088765,-3.855545,-3.464102,1.692214,0.866025,-8.691431,-0.916255,-4.714642,5.925346,1.745907,hUd,cluster1
988,7.040787,-3.701393,-3.464102,0.356802,0.6755,-7.134317,-0.216506,-5.182296,8.781498,1.809993,hud,cluster1
989,5.558151,-4.662681,-3.464102,1.238416,-1.207239,-6.95938,-2.171992,-2.054212,6.230187,-0.441673,hed,cluster1
