@relation waveform-5000_ica_0.95_clustered

@attribute Instance_number numeric
@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric
@attribute attr_9 numeric
@attribute attr_10 numeric
@attribute attr_11 numeric
@attribute attr_12 numeric
@attribute attr_13 numeric
@attribute attr_14 numeric
@attribute attr_15 numeric
@attribute attr_16 numeric
@attribute attr_17 numeric
@attribute attr_18 numeric
@attribute attr_19 numeric
@attribute attr_20 numeric
@attribute attr_21 numeric
@attribute attr_22 numeric
@attribute attr_23 numeric
@attribute attr_24 numeric
@attribute attr_25 numeric
@attribute attr_26 numeric
@attribute attr_27 numeric
@attribute attr_28 numeric
@attribute attr_29 numeric
@attribute attr_30 numeric
@attribute attr_31 numeric
@attribute attr_32 numeric
@attribute attr_33 numeric
@attribute attr_34 numeric
@attribute attr_35 numeric
@attribute Classes {class0,class1,class2}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
63,0.698675,0.437913,-0.184666,1.964196,-0.740971,-0.266339,0.842346,-0.926365,-1.671484,1.060432,0.043013,1.989339,-0.909939,2.011663,0.010672,0.223019,-2.063486,-0.057367,-0.908729,0.580136,0.103329,0.045626,0.50554,0.146328,0.396822,0.362482,0.582794,-0.759491,-0.247575,1.204285,0.114573,-0.00149,-0.906284,-0.623935,-0.040975,class0,cluster2
64,2.168382,-0.963212,-1.491932,0.552777,-1.17272,-0.030287,-0.477005,-0.528388,0.150306,-0.753618,-0.398534,1.22684,-1.25771,1.486511,-0.511974,2.059988,-0.098464,-1.151988,-0.537665,1.078038,1.548618,1.282692,-1.609884,0.463178,0.378353,-0.98541,0.349642,-0.318148,1.385654,2.341633,1.701507,-1.832139,1.065927,-1.605504,0.46261,class2,cluster1
65,0.560004,0.065624,0.401226,0.318553,0.462625,0.715149,2.386243,0.387547,-0.057956,-1.795857,-1.369304,0.280723,-1.092336,-0.216922,-0.022094,-0.14574,-0.230874,0.696655,0.099521,-1.836414,-1.177303,0.634243,0.796759,1.171969,1.285695,-0.461975,-1.271415,-0.949713,-1.95333,-0.653799,-0.412341,0.546505,-1.34917,-0.563862,0.136517,class0,cluster2
66,1.019624,0.004811,-0.680644,1.002438,-0.777936,0.706535,0.970482,-2.03009,1.401663,1.025345,-0.098548,-0.753949,-0.808169,-0.404028,0.009257,2.55555,0.509271,0.323733,-1.674861,-2.926452,-0.631347,-0.384774,-0.693859,0.948844,0.421789,-1.946754,-0.074147,-1.887869,0.621003,0.608148,-0.25043,-0.304029,-1.523308,0.085456,0.235117,class1,cluster1
67,0.888909,-0.481752,-0.841261,-0.009355,-0.712746,1.41135,-0.172003,-1.832776,0.720664,-0.696189,-1.47138,0.595059,-1.173657,2.875604,1.373407,0.789392,-0.992126,-0.502258,1.487643,-0.50337,-0.490946,-1.474456,0.390222,0.760153,1.319124,-0.543016,-0.148719,0.63465,-0.303672,-0.965892,-0.587946,0.381164,2.112416,-0.379892,-0.404582,class0,cluster2
68,-0.672936,-0.24358,1.777465,-0.610491,0.334959,1.06644,-0.715517,0.396098,-0.809756,-1.053831,0.10753,-1.738575,-1.156059,-1.07549,0.754076,-2.448258,-0.212466,1.717333,-1.212286,0.807134,-2.004289,-1.032336,1.013694,0.496647,0.375783,-0.198499,-1.154498,-0.917499,2.466502,-1.533994,-0.425818,1.948309,1.075572,-1.406104,2.582589,class0,cluster0
69,-0.138868,0.950172,-0.307554,0.59909,-0.613534,1.201234,-0.710512,0.528876,1.258103,1.310278,0.814095,0.238193,-0.564955,0.720937,-0.740908,0.501998,0.236535,-1.179755,1.342555,-0.225377,-0.990103,-1.313012,1.623128,-0.840324,2.016354,-1.186021,-1.20787,-1.384906,0.248465,0.322202,-0.138082,0.027586,0.760681,-0.761073,-0.494755,class1,cluster1
70,0.017827,0.84666,-1.30152,-1.47011,0.352044,-0.433623,0.818146,1.253896,-0.871743,0.178911,-0.008792,1.410215,0.681057,1.042274,0.636777,0.226859,-0.156872,0.844653,0.57984,0.411098,0.010752,-0.565145,-0.749194,-0.144763,-0.292337,-0.592294,1.18349,-0.258994,-0.634634,0.310051,-0.584669,-0.005402,-0.572502,-0.252155,0.715878,class1,cluster2
71,1.872716,-0.989877,-0.44688,0.743186,2.676523,-1.017342,-1.607312,0.68686,1.470542,-1.852902,-0.224882,-0.982999,0.312988,-0.040196,-0.475962,-1.020295,-0.818903,-1.403694,-0.749054,-0.25228,-1.768292,-0.422496,0.636912,-1.109377,0.885585,-0.247273,-0.720515,-0.509285,-0.160794,-0.89695,-0.165037,-1.617961,0.592164,0.043159,1.248836,class1,cluster1
72,-1.345016,-0.663642,-0.480484,-1.516007,-0.354392,-1.874023,0.392098,1.3702,0.962394,-0.433366,-0.799408,-0.476301,-1.282005,0.342617,0.613052,-1.282365,1.556442,-0.760657,-0.59784,-0.106725,-0.803563,0.554669,-0.677477,0.908,-0.644344,-0.923651,0.391408,1.330327,-1.740603,0.031108,-0.009782,0.968886,1.087417,-1.384891,1.075425,class2,cluster0
73,3.018506,-0.029428,-0.615039,-2.078587,-1.214211,-0.984108,0.347774,-0.492256,0.437582,-0.729999,-0.814465,0.154894,0.641112,-1.346288,-0.608572,-0.214648,-0.50865,0.706103,-0.478076,0.595813,-0.864477,3.515219,0.889324,-0.528649,-1.470207,0.383849,-1.581951,0.243446,-0.051281,0.433209,-0.756286,0.034881,-1.081973,-1.767746,0.143264,class0,cluster2
74,0.210608,-0.90106,-0.463354,-0.595857,0.866422,-0.82988,0.715049,0.263364,0.892137,-0.451232,0.293074,0.144027,1.952044,0.266834,-0.228441,-1.484292,-1.972623,0.563766,0.46267,0.158162,1.208472,-0.151874,-0.202154,-1.494283,-0.998472,-0.674265,1.181383,-0.365888,-0.300932,-2.689858,1.002401,0.458669,-0.510371,-0.412567,-0.310988,class1,cluster2
75,1.331385,-1.114752,-0.879529,-0.492788,-1.358046,-0.256171,0.559375,-0.33325,-1.090686,1.53881,-0.549291,-0.600901,-2.324859,0.348549,-0.687913,0.280012,0.727563,-1.010834,-0.808189,-0.744495,0.460348,-0.314269,-0.126193,-1.844975,0.235827,1.17993,-1.523859,0.375361,-0.606783,0.271311,0.202953,1.637305,-0.047725,0.897674,0.414728,class2,cluster0
76,-1.082952,0.023806,-1.490257,1.045828,-1.259988,1.821236,0.304201,0.813828,-1.477109,-0.586822,0.227057,-0.093778,0.99829,-0.124724,-0.077063,-0.819103,-0.52787,-0.499076,1.094207,1.447,1.33573,0.239631,-0.380217,2.60037,1.319295,-0.303137,0.410339,0.978425,-0.329651,-0.188152,0.343073,0.173674,-0.241089,-0.819297,-3.007151,class0,cluster2
77,0.321981,0.881295,0.602292,-1.959004,-0.61367,-0.436633,-0.488752,1.353685,0.708519,0.576166,-1.134557,-0.22802,0.298144,0.417425,-0.936045,-0.328488,0.224952,0.543261,-0.507523,2.217594,0.193174,0.329944,0.115162,0.826674,0.558158,-1.435475,-0.087986,-0.99239,0.826392,-1.092337,-0.257023,-1.182506,0.873338,0.351452,0.163215,class1,cluster1
78,-0.065019,-0.722455,0.803175,1.270543,1.481259,0.395002,0.142207,0.108516,-0.626672,1.08429,-0.631062,0.62655,0.967219,0.414604,1.115652,1.530697,-0.33488,-0.91968,-0.465682,-1.216103,0.722448,0.817534,-1.137103,-0.139606,0.213659,0.10272,-0.583594,-0.172226,1.279719,0.844858,0.672238,1.264644,-0.547754,0.93179,-1.081925,class0,cluster0
79,-0.708288,0.693013,-0.715626,1.152719,1.169154,-0.723715,-2.089793,0.059155,-0.51946,0.326694,0.096211,-0.470371,-1.313088,1.127061,-0.464137,0.017423,-0.810383,-0.347812,-1.637013,1.623232,-0.225865,1.65262,-0.509955,0.42235,-1.102615,-1.625956,0.065663,0.541529,1.339083,-0.560801,0.397505,-0.664911,0.116587,0.331682,-0.189925,class1,cluster1
80,1.804893,-1.366807,1.080223,0.17945,0.866467,-0.649895,-1.588861,0.184164,0.174027,-0.375287,-3.569948,0.70908,-0.071136,0.399244,-0.159379,1.215802,0.637524,-0.012697,-0.380443,1.280764,0.459434,-0.238366,-0.602703,-0.070538,0.153569,-1.063289,-0.781587,-0.396466,-0.594793,-0.940359,-0.416929,0.619162,0.266027,1.556038,0.164781,class2,cluster0
81,0.767608,-0.851523,-0.453808,-0.173647,-0.276335,-1.659533,-0.389104,1.473266,-0.322514,1.218363,1.169757,0.274665,-1.205722,0.052018,-2.496389,-0.962502,1.077648,0.74236,2.94716,-0.625626,0.007644,-0.392634,-0.283657,0.702131,0.654093,-2.416848,0.481251,-1.077475,-0.606401,0.443759,0.07286,-0.237059,-0.451979,1.382921,0.386639,class1,cluster1
82,-1.138234,0.052698,0.170548,0.963633,-0.978641,-2.560181,-0.36808,-0.600354,-0.559209,-0.899323,0.333134,0.122427,1.617134,0.135091,-0.281334,0.696418,-0.125751,0.670194,0.34848,0.63671,-1.380839,0.50656,-2.205451,-0.752821,-0.492728,-0.406403,1.001085,0.940401,-1.424342,0.029008,0.265417,-1.40539,-1.048352,-0.171462,-1.722924,class1,cluster1
83,-0.181136,-0.785255,-0.536593,-0.230654,0.734465,-0.698069,-1.360616,-1.417574,0.739181,0.018081,2.364414,-2.90979,-0.375488,-0.38076,-0.803522,2.398323,-0.976171,-0.245402,-1.815223,1.557982,-0.282095,-1.133308,-0.306814,1.506707,-1.202872,-0.823358,-0.072662,-0.989622,-0.620855,-0.690813,-0.595818,0.578566,0.613496,0.645029,-0.189424,class0,cluster2
84,-0.990441,1.162292,-0.581792,-0.112091,-0.854611,1.508241,0.061302,-1.167332,0.448475,-1.520044,1.119507,0.517955,0.192375,0.385099,-0.809075,0.21335,-0.178725,-1.074061,-2.351477,-0.412801,1.310348,1.146295,0.586527,1.050689,1.259496,2.227031,0.466093,0.481306,-0.465237,-0.931927,0.372901,-0.35561,-0.354742,2.063441,0.889433,class2,cluster1
85,0.080592,-0.729124,0.389873,0.949452,-0.137425,-0.741814,1.454652,-0.044873,1.078342,0.172727,-0.231098,-0.703573,0.687591,-1.11485,0.39055,1.79145,-1.81235,0.467219,2.665106,-1.355086,2.30083,1.492557,-0.148678,0.407975,-0.577362,0.693489,-0.746967,0.554824,-0.116891,0.689984,-0.243291,-0.224983,-0.969379,-1.223124,0.180906,class0,cluster2
86,1.1698,-0.145842,0.424842,0.036405,-0.26323,-0.910458,-1.693535,0.084143,-0.158187,-2.286549,0.357006,-0.326365,0.35448,0.459872,0.61441,-1.128219,-0.869318,-0.877607,-1.533962,0.85688,1.073057,0.099419,1.662558,-1.180457,0.334092,-0.595049,0.729017,0.673411,0.953346,0.879762,0.731249,-1.241681,0.622592,-1.216941,-1.377557,class1,cluster1
87,1.453838,0.258114,-0.637636,0.378388,0.501465,-0.220623,0.419533,-0.784177,0.793213,0.960947,0.984753,0.164662,0.164617,-0.104828,-0.614841,-0.018272,-0.480605,-0.594975,0.943706,1.309928,-0.611444,0.168795,2.360413,0.268857,1.652667,-1.279668,0.965691,1.884511,0.041208,-0.145,-0.701225,0.794958,-1.792481,-1.463543,0.418049,class0,cluster2
88,-1.049778,-1.385754,-0.525075,0.388013,1.810977,0.461249,1.794954,-0.339876,-0.102172,0.773418,0.318038,1.33945,1.064297,-1.771614,-1.164027,0.011431,1.001626,-0.662994,-0.980057,-0.596114,-0.395222,0.119612,-0.997772,-0.026753,-0.087528,0.012888,-0.36601,0.341699,0.922656,0.389468,-0.856352,0.802491,-0.013866,0.287171,-0.074746,class2,cluster0
89,-0.43239,0.316675,-0.513775,0.268299,-0.438889,0.270251,-0.23106,0.111569,0.218113,-0.766481,-0.083591,0.601989,1.867827,-0.582939,-0.304576,0.565798,2.131132,0.285067,0.748689,-0.162133,-0.772548,-0.599314,1.989097,1.10515,-0.243111,0.875605,-0.023551,0.969111,-0.671147,-0.415589,1.684833,0.514493,-1.584836,-0.281491,-0.015845,class2,cluster0
90,0.903348,1.638625,-0.694938,-0.012169,-0.833731,-0.499278,0.07115,0.678412,-0.21111,1.169845,0.53651,-0.720566,-1.02377,0.634614,1.361789,1.053681,-0.06775,-1.777989,1.368077,-1.349182,-0.117476,-0.119861,0.098981,-0.331017,-0.916506,-1.103802,1.089766,-0.275204,1.182348,0.668314,-1.038163,-1.086537,-0.685369,1.077386,-0.667767,class1,cluster1
91,0.31379,0.122816,-0.461043,1.589907,-1.851227,-0.211544,1.491068,-1.108131,-1.291419,-0.495986,2.054207,2.001582,0.925549,0.766213,-0.114454,-0.179472,-0.051333,-1.533328,0.422572,-0.660092,-2.886953,-0.282027,0.417449,0.854975,-0.523642,-0.766906,-0.078542,-0.383324,0.638032,-0.660733,-0.019851,-1.318053,0.280638,1.000883,0.319002,class1,cluster1
92,-1.415998,-1.591377,-0.101462,0.187779,0.844682,-0.665143,0.774899,-0.177873,-0.359395,-0.252063,0.552062,0.32638,-0.774351,1.444874,0.626824,-0.182585,-0.355015,0.798854,-0.606758,0.9856,-0.694875,0.338937,1.848694,1.21964,0.04674,0.746229,1.262104,-0.456042,1.01311,0.46907,-1.006915,-1.233601,-0.689483,-1.043709,-0.457224,class1,cluster1
93,1.232557,-2.008008,0.638177,0.275402,0.345469,0.099935,-0.981617,0.295267,0.143017,1.119672,0.592306,0.110456,-1.642471,-0.500883,-0.326444,1.039443,-0.499931,0.682007,1.378035,-0.249802,2.804018,0.717107,-0.474506,0.641665,-0.937812,1.209531,-0.69063,-0.03338,0.22507,-1.648573,0.424529,-0.185547,-0.296575,-1.023578,-0.981075,class1,cluster2
94,-0.846883,-0.288186,0.340728,1.522659,-1.225766,1.60958,-0.245101,-1.214897,-0.87316,1.44173,-0.186875,0.259914,-0.862486,-1.379867,1.137327,-2.412039,-0.267736,0.615883,0.154612,-0.326792,0.352408,0.984976,-1.313131,1.009901,-1.547618,-0.527932,-1.107802,0.604446,0.518473,-0.940486,1.155191,0.696961,0.629277,0.70738,2.115016,class0,cluster2
95,0.348979,-0.224598,-1.474625,1.082966,-0.26172,-0.202432,0.780468,-0.381881,-0.486258,0.1851,-0.492804,-0.653613,-1.556858,0.954675,1.564961,-1.64348,-1.028579,-0.406782,-0.2751,0.391954,-0.375108,-0.553483,-1.344539,-0.483031,0.618706,0.145674,-1.087643,-0.701319,1.28771,-0.197879,0.583266,0.242978,-1.111858,-1.612837,-1.438516,class1,cluster2
96,-0.652763,-1.118031,-0.086067,1.725342,-0.263198,0.369177,0.812176,1.078475,-0.951547,1.528667,1.868685,1.836904,-0.310128,-0.512479,-1.733419,1.266463,1.192712,0.172134,-1.099436,0.579926,1.752996,-1.671357,-1.643544,0.110512,1.359564,-0.220312,-0.226301,0.31968,0.241986,-0.244699,0.402552,-1.868896,0.0525,-2.804158,1.433175,class2,cluster1
97,-1.569836,-0.047471,-0.735451,1.383003,0.352455,0.673162,0.668999,-1.448739,0.286225,-1.575271,1.687891,1.923467,0.284188,1.672948,1.45111,-0.108986,-0.370329,0.976672,-0.07816,-1.17228,0.08416,0.618436,1.258181,-2.369993,0.837367,0.509959,-0.239841,0.913436,0.164361,-1.089555,-0.469448,-1.478665,0.052208,-0.521877,0.975569,class1,cluster1
98,0.392124,-2.01276,-1.266826,0.689783,-0.250296,-0.044405,0.728499,1.311579,0.130701,-0.216111,-0.198522,-0.158792,0.803199,-1.468513,1.307804,1.291761,-1.049747,-0.338716,-2.404698,-0.324518,0.89981,1.164063,0.419271,1.247742,-0.899868,0.493007,-1.279159,-0.820763,0.011331,-1.268616,1.282078,-0.377261,-0.230516,-0.294178,-1.162391,class0,cluster2
99,-1.128397,-2.434849,0.100814,0.73014,-0.275287,-0.117252,0.154816,-0.324972,1.348299,-0.698124,-0.057077,0.299449,-0.779629,0.58008,1.107599,-0.753675,0.31511,-0.241865,-0.499061,-2.411627,0.484103,0.336987,0.479849,-3.40802,0.682538,0.417626,-0.485314,-0.809973,-1.207654,0.273992,-1.210868,-0.335225,0.192571,0.219706,1.574277,class2,cluster1
100,-0.12074,1.001251,2.01774,0.227066,0.059015,-1.734208,0.472248,1.841034,-1.46904,-0.03524,1.70699,-0.818645,0.741052,-0.194253,-0.888219,-0.85551,-1.844509,-0.735249,-0.541596,0.929002,0.546791,0.747652,1.984044,0.842635,1.864502,-1.427244,-1.044295,1.498992,-0.280126,1.563424,0.306542,0.159306,-0.810551,-1.381549,-0.139966,class1,cluster2
101,0.68692,-1.197484,1.318397,-2.523227,-1.64303,1.102919,-0.658313,-0.016899,-1.727234,-0.287936,0.898997,1.491934,-0.734835,0.302079,-0.550546,-1.014554,-1.226945,0.509251,-0.10538,0.614359,-0.648256,-0.74511,-0.017506,-0.956147,-0.354716,-0.825356,-0.255514,-1.247194,-0.690234,0.945406,-1.162206,0.654941,-1.867442,-0.973219,0.404013,class0,cluster2
102,0.89621,0.243916,-1.511245,0.040118,-1.455245,0.352586,1.300294,-1.282594,1.18147,0.955765,-1.492711,0.692827,-0.401468,0.152991,1.759763,-0.638135,-0.12121,0.105899,-0.401377,-1.029924,0.356316,0.409994,-0.030291,-1.083839,2.128507,-1.602555,1.799116,-0.875797,-1.03853,0.277337,0.722699,0.354247,-2.489185,0.253935,-0.040268,class0,cluster0
103,0.057257,1.260362,1.926743,0.549792,-0.338423,0.611195,0.516511,-0.842499,0.006552,-0.243766,0.027924,0.431765,-1.200102,1.678188,0.086837,0.6159,-0.029513,0.066369,1.616338,-0.103299,-0.814569,1.386379,1.062957,-0.913334,-1.250215,-1.883617,0.016906,0.256111,0.476232,0.162138,-0.222112,-1.103591,0.296977,0.51547,-1.051241,class1,cluster1
104,-1.356777,-0.561261,-0.900589,-1.95286,-0.424773,-1.569567,1.471703,-0.595486,-0.966376,-0.374331,-0.589423,0.28324,1.123717,-1.088391,1.65734,-0.631443,0.551526,-0.330858,-1.578807,-0.643722,-0.283494,0.991881,-0.6703,-0.024198,0.893153,0.046773,0.02408,0.346041,-0.628707,0.640979,1.26812,-1.134485,0.918659,-0.626049,-0.24203,class2,cluster1
105,0.348281,-1.690342,-0.379022,1.951269,1.590362,-0.03284,1.126035,0.771824,0.362969,-0.725371,-0.778687,0.49466,-0.316049,-0.816227,-0.349576,-0.019639,0.89512,0.668511,-0.936873,-0.455158,-0.557675,0.038532,-0.859388,0.031103,-0.287557,-0.186921,1.132475,-0.124864,0.157907,0.114355,-0.425288,0.529156,-2.155082,1.848242,0.296674,class2,cluster0
106,-0.657557,-1.201796,-1.497368,0.441375,-1.110469,-0.134867,0.357053,0.335283,-0.341154,-0.777836,-0.003946,0.014031,-0.001428,-1.321974,-0.163551,0.580618,1.080835,-0.420105,-1.16735,1.10309,0.58504,-1.311457,-0.536108,-0.192165,0.150678,-1.209397,-0.320324,0.26735,0.032893,0.526452,0.116868,-1.966787,-0.789166,-0.474643,-0.125357,class2,cluster1
107,0.488878,-1.070955,0.111314,0.022804,0.941706,-1.492866,0.503862,0.021368,-0.264774,-0.830384,0.214571,-1.64166,1.171186,-0.866313,1.559048,-0.034884,0.64634,-0.200604,-0.473324,1.262869,-0.002239,-0.694422,0.119897,-0.388436,-0.913193,0.702367,-0.6232,-0.069009,-0.913304,0.682306,0.690967,0.054126,1.070942,2.225921,-0.068806,class2,cluster0
108,0.306644,-0.466113,-2.191003,1.004965,1.466622,0.227282,-0.626629,0.538997,0.745811,-0.468415,2.23068,-2.479466,-0.617142,-0.660532,1.847827,-0.613468,0.667439,0.455657,-0.943149,-0.768059,1.000604,-0.16042,-0.172345,0.664457,-0.498553,0.076501,-2.405629,-0.118939,-0.234349,0.943786,-1.962976,1.109505,0.322315,-1.256661,0.012994,class0,cluster0
109,-0.2777,-1.812375,-1.724522,-0.164187,0.476837,-1.236741,-1.055404,0.283926,1.273287,0.282081,-0.888039,2.577728,0.091108,0.217009,-0.023128,0.565897,-0.202635,0.096977,1.479689,0.736634,-1.198779,0.997617,1.669214,0.736003,-1.403573,0.58343,0.416505,-2.016396,1.056319,1.105857,-0.171133,1.428166,-1.49836,0.225431,0.285084,class0,cluster2
110,1.686283,-0.831442,-0.743809,-0.36453,-0.27477,-0.110028,-0.072266,0.105339,-1.762609,-0.09514,0.71842,-0.151482,0.358624,0.707725,-0.060804,1.072653,1.704382,-0.794535,0.504367,0.968456,-1.775221,1.050621,1.165101,-0.643164,0.366879,-0.196768,-0.805617,1.216397,-0.415346,0.712015,-0.446343,1.62935,4.131808,-0.199416,-0.427633,class2,cluster0
111,-1.493577,-0.220874,0.323319,-1.271673,0.972502,0.151706,-2.223926,-0.666815,0.024113,-0.218899,1.710932,1.088753,0.044292,0.641044,2.47798,-0.222921,-0.635889,1.06265,-0.076584,-0.193624,-0.698791,-0.890696,-0.651231,-0.268762,0.721011,-1.715354,-0.895128,-0.852014,-0.995546,0.520666,-0.274054,-0.309201,-0.327012,0.176716,0.787009,class1,cluster2
112,-0.777113,-0.889597,-0.80668,0.562806,0.748108,0.586952,0.495416,-0.247928,-2.53586,-0.779598,0.533154,-0.158691,-0.59623,0.095914,0.222736,1.202645,-1.262687,-0.189708,0.257267,0.809897,1.32534,0.588755,0.409306,-2.600894,0.296866,-1.260721,-0.7486,-0.226196,-0.027727,0.467662,0.365336,1.0624,-1.275562,1.037631,0.292499,class0,cluster2
113,-2.335381,0.670948,0.827585,0.533202,-0.833327,0.182085,-0.86998,-2.073735,-0.291,-0.258471,0.469637,-0.915552,2.042675,-1.283448,-0.162256,0.399676,-0.877707,0.704826,-0.089366,-1.43638,1.281145,0.886812,-0.393472,1.539186,0.604772,0.573159,0.28445,-0.08721,-1.137164,0.119907,-0.477079,0.064375,0.663112,-0.422376,1.221923,class1,cluster2
114,0.155073,-0.629989,-0.817156,-0.223843,-0.480138,-0.181802,-0.389134,1.309225,1.239392,1.104358,-0.365742,1.492566,-1.371164,1.027872,0.861754,1.574957,0.527777,-0.319332,0.72877,0.732442,1.089831,-0.67239,-1.013596,0.129668,0.870661,0.052223,0.455814,-0.184583,1.625771,-1.292265,-0.662184,-0.290605,0.966288,0.348253,1.134986,class2,cluster1
115,-0.848702,-0.320833,-0.608323,1.48548,-0.143271,-0.827273,-1.23999,0.828618,0.201544,-1.40347,-0.330409,0.776137,-1.342522,-0.826963,0.664839,-0.453808,0.889903,-1.921649,1.650257,2.019965,2.35173,-0.762669,1.856583,-0.645125,-0.050498,0.916655,0.588761,1.022822,1.692262,-0.78551,-0.078377,1.399887,0.088301,-0.444515,-1.369794,class2,cluster0
116,-0.532104,-0.177454,-0.886373,1.19285,0.239538,0.984932,-0.150782,-0.565869,1.179854,0.892008,0.110433,-0.843399,-0.19604,1.53917,-1.700217,-1.421972,0.947937,0.95507,0.822002,-0.468506,-0.133118,2.589759,-1.502591,-0.394846,-0.235473,-0.689092,1.60758,-1.643422,-0.427828,-1.425532,1.15615,-0.518354,0.130135,0.849334,-0.655258,class2,cluster1
117,-0.280444,-1.357795,-0.844855,-1.715759,-0.031504,1.597534,0.408952,0.552878,-0.017004,0.240163,-1.062378,-2.813938,-1.391172,0.618432,1.747693,1.14234,0.926878,-0.4919,0.518566,-0.372181,1.202364,-0.14215,-0.915162,1.764762,-0.905049,0.38819,-0.318684,-2.306483,-0.448421,-0.098934,0.534296,-1.394002,-0.571802,0.215952,-1.325796,class1,cluster1
118,-0.688577,0.615463,-1.147328,-0.088795,-0.171376,-0.695921,0.297402,-1.896837,-1.123399,0.36161,0.805371,-0.436979,-0.481582,0.621476,-0.915772,-0.312194,-0.772017,1.305247,-0.704601,-0.874075,-0.294288,-1.434862,0.898686,-0.728095,0.127079,-0.732516,0.365021,1.102253,1.049953,0.42236,0.64704,-0.677352,0.672112,0.012733,-1.109888,class1,cluster2
119,-0.81707,-0.746063,-0.480942,0.968165,-0.109365,-1.010248,0.326902,-0.274525,0.537075,-1.562201,3.45491,0.981184,-0.127737,-0.468583,-0.11691,1.168526,-1.726488,-0.922623,0.776099,0.643496,-0.842332,-1.288339,0.054952,0.285973,-0.366506,-0.992695,0.95328,0.50923,-0.88159,-0.839943,0.956612,-0.306898,-0.534695,0.45141,-0.176442,class1,cluster2
120,-0.393989,0.294456,-1.016549,-1.619694,0.570112,0.123269,0.034469,-0.799479,-0.206061,-0.15323,0.166172,0.299347,0.189046,-0.985652,1.408582,-0.536171,-0.141559,0.858967,0.736357,-0.848757,1.556013,0.671458,-1.501051,0.338649,-0.431007,-1.174288,0.062481,2.397516,0.304558,-0.752527,0.303985,-1.68142,0.35753,-0.334165,-1.512666,class1,cluster1
121,0.381386,-2.460498,-1.350272,0.185036,0.786884,0.221963,-0.584853,2.560509,-0.068245,-0.482017,-0.093976,0.792937,2.669976,0.007608,-0.897057,-0.920163,-2.071921,0.411962,-0.377081,1.920796,-2.148928,1.48974,-1.476871,1.132046,-0.792647,-0.392231,0.716357,1.144458,1.010777,0.855117,-0.677335,-0.370913,0.948787,1.128332,-0.665057,class1,cluster2
122,0.312343,0.522906,0.964224,-0.066565,1.017984,-0.261047,0.738824,-0.588643,-3.27874,-0.980882,1.088835,-0.523058,-0.511546,0.131161,-1.424352,0.938113,-0.277886,-0.187314,0.868431,-2.871698,1.094795,-0.389886,0.720401,0.02724,0.281513,0.282019,0.815807,-0.558766,-0.716964,0.587068,-0.609113,1.335239,0.384915,-1.083462,0.739066,class0,cluster0
123,0.383602,-0.687753,-1.060677,0.331627,2.513938,0.383248,-1.966523,0.160501,-1.092476,-0.350809,1.509406,0.686868,-1.987523,-0.705866,1.32124,-0.260041,0.989689,0.63228,0.612615,1.167241,0.352483,-1.101946,0.039431,-1.122893,-0.638245,1.375435,0.844647,-0.132096,-0.472826,0.672067,0.934163,-1.175953,-1.703533,0.572314,0.302588,class2,cluster1
124,-1.699276,0.973122,-1.455686,0.437584,-0.143898,-1.043938,-0.245861,0.195617,-0.982943,0.291362,0.825484,0.3868,1.006071,-2.678562,-0.461739,-1.183895,0.193384,-0.950299,-1.856395,0.191527,-0.365032,0.427442,1.022715,0.252529,0.033983,-0.057427,-0.088705,1.551328,-0.006817,0.838678,-0.198225,-1.386577,1.246335,0.06533,-0.769609,class2,cluster1
125,0.176563,1.982692,1.900107,1.116214,-0.010071,0.316092,-0.679308,-1.550316,0.410308,-0.625272,0.977453,0.866794,-1.351992,-0.743317,1.455146,1.587378,0.556424,-0.099067,-0.09233,0.530616,1.024945,-0.378972,-0.379209,-1.27866,-0.208783,0.140423,0.737457,-0.033673,-0.478533,-1.783559,0.088993,-1.769919,2.033107,-1.011519,-1.903754,class2,cluster1
126,-0.187321,0.556082,-0.120258,1.322867,0.147114,0.704919,0.15392,-0.305001,-0.355938,-0.233347,-2.158834,-0.132444,0.239241,0.291776,-2.132081,-0.250004,1.091156,0.373486,0.305501,0.301125,-0.563009,0.17293,-0.605997,-0.949635,-0.316196,-0.062235,0.766244,-0.658687,0.227061,-0.029015,-0.035052,0.774221,0.09421,0.230899,-0.221533,class2,cluster0
127,-1.226323,-0.398998,-0.193554,0.458747,1.616066,0.432324,2.435667,-1.744327,0.419271,-0.550663,-0.138807,-1.02915,0.393641,-0.062225,-1.032045,-0.36379,0.827554,0.584779,-0.905402,1.004673,-0.585245,0.242938,-1.174255,0.761154,0.74165,0.84355,-0.071253,1.866304,-0.048205,0.320292,1.25637,1.304095,-0.197059,-1.402647,1.09916,class0,cluster0
128,-0.156081,0.915709,-0.921891,0.137569,-2.587289,0.608434,-1.681076,0.950091,0.879938,-1.021244,0.090201,-0.69077,-0.715418,1.917124,1.890288,0.446489,-0.998612,1.266027,0.323017,0.553428,0.010098,0.209165,0.796301,-0.310221,0.234726,1.303699,-0.651588,-0.590508,0.145225,-1.014563,-1.048299,0.130586,0.342652,-0.016301,-0.551714,class1,cluster2
