@relation waveform-5000_pca_0.95_clustered

@attribute Instance_number numeric
@attribute attr_1 numeric
@attribute attr_2 numeric
@attribute attr_3 numeric
@attribute attr_4 numeric
@attribute attr_5 numeric
@attribute attr_6 numeric
@attribute attr_7 numeric
@attribute attr_8 numeric
@attribute attr_9 numeric
@attribute attr_10 numeric
@attribute attr_11 numeric
@attribute attr_12 numeric
@attribute attr_13 numeric
@attribute attr_14 numeric
@attribute attr_15 numeric
@attribute attr_16 numeric
@attribute attr_17 numeric
@attribute attr_18 numeric
@attribute attr_19 numeric
@attribute attr_20 numeric
@attribute attr_21 numeric
@attribute attr_22 numeric
@attribute attr_23 numeric
@attribute attr_24 numeric
@attribute attr_25 numeric
@attribute attr_26 numeric
@attribute attr_27 numeric
@attribute attr_28 numeric
@attribute attr_29 numeric
@attribute attr_30 numeric
@attribute attr_31 numeric
@attribute attr_32 numeric
@attribute attr_33 numeric
@attribute attr_34 numeric
@attribute attr_35 numeric
@attribute Classes {class0,class1,class2}
@attribute Cluster {cluster0,cluster1,cluster2}

@data
63,-8.194024,2.55654,2.616106,0.811726,0.069814,-1.319305,1.192313,-0.484499,0.081177,0.0476,0.029459,0.452856,-1.392371,0.583803,0.104046,0.025403,-0.377609,-0.024066,-0.632369,-0.856982,-0.141158,0.738881,0.511819,-0.84586,-0.266805,0.183924,-1.176555,-0.640816,-0.862983,-0.445607,2.158521,-0.315268,1.78652,-1.231151,0.990575,class0,cluster2
64,-0.272212,-5.36601,0.166607,0.486648,2.411521,-0.059293,0.7354,0.150041,-1.166002,-1.321497,-0.090353,0.413465,-2.059228,1.761131,-0.170559,-1.041664,-1.211485,-0.251832,0.375908,-1.638384,-0.753566,-1.194243,0.232522,0.28021,1.367986,-2.489818,1.413454,-0.646398,-0.658713,-0.160598,1.811743,-0.579355,1.121985,-1.415319,-1.213603,class2,cluster1
65,-2.302439,3.250049,-0.205657,-1.096191,-0.526447,-0.706265,-2.230384,-0.865446,-1.40613,-0.512914,-1.303513,-1.286313,-0.62114,0.912986,1.262673,-0.420778,-0.155849,0.12826,1.130796,0.388383,-1.201107,2.386011,0.832497,-0.460308,-0.007781,-0.448748,1.302392,-0.199879,0.715903,-1.919552,-0.147876,-0.26387,-0.742931,1.202005,1.082692,class0,cluster2
66,-2.843876,0.022363,1.396898,-1.861557,0.132525,-1.234572,-2.167686,0.810456,-1.074227,-1.616487,-0.669818,-0.965167,-0.047812,1.012072,1.882668,-0.997432,0.479295,-1.023484,-0.499937,-1.001393,0.064428,0.819117,-1.153709,1.215619,0.975886,-2.523593,-0.888571,-0.09065,-1.015116,0.595923,1.654757,0.871663,-1.360022,-0.728354,-0.249605,class1,cluster0
67,-6.64092,2.701531,0.209867,0.405984,1.533267,0.551534,-0.605135,1.523984,-1.46606,0.48501,0.011079,-0.808498,0.12448,1.76457,-0.271729,-0.740544,-0.561144,1.265612,0.691013,-1.3709,0.683156,0.983629,1.301198,1.426048,0.607166,0.719101,0.090239,-1.005673,-0.610319,-0.162755,-0.47526,-0.091673,1.440426,-1.678204,-0.507573,class0,cluster2
68,-0.123591,3.827928,-1.603432,1.571307,-2.312398,-0.177048,-1.056219,1.260723,0.64078,1.616952,0.611033,0.611845,3.402272,1.384955,-0.319789,0.111194,2.174393,1.551642,-0.785492,-0.729613,0.90071,0.87277,0.9664,0.748107,-0.652795,-0.028729,-0.961686,-0.837461,0.731315,-1.022379,1.2553,-1.470758,0.606831,1.177737,-1.52684,class0,cluster2
69,-7.142954,-1.006745,-0.158732,-1.397614,-0.967139,0.26239,-0.933944,-0.918798,-0.597801,0.788807,-0.165115,-1.165015,-1.037189,0.607678,-0.396438,-1.018156,1.547154,1.283301,1.128131,1.390056,1.453106,-0.919651,-1.139315,1.683552,1.184089,0.745755,0.157331,-0.563398,-1.22543,-0.224122,0.305176,0.124535,0.798338,-0.835132,0.295892,class1,cluster0
70,-1.748496,-1.472379,1.79488,-0.008643,0.488357,1.206995,0.181196,-1.290381,-0.903883,1.751528,0.894722,-0.141967,-1.023241,0.698471,-0.93649,-0.108536,-0.109061,-0.793703,0.832388,-0.328542,-1.062254,-0.230526,1.532222,-0.130812,-0.363603,0.603014,-0.103405,1.147014,-0.049715,0.045693,0.563583,0.484831,-2.104612,0.46141,1.430296,class1,cluster0
71,-2.960741,-3.911086,-0.241641,1.9689,-2.021179,0.753464,-0.522408,-1.585535,-0.783858,-0.380302,-1.474809,2.582323,-0.290637,0.09057,-1.3781,-0.26409,0.958388,0.577763,-0.712455,0.891953,0.136722,-0.010849,0.826411,0.949371,1.154877,-0.630616,-1.465685,-2.171056,-0.894614,-0.818742,-0.485717,0.993523,0.141027,1.740295,-1.371689,class1,cluster0
72,6.63329,-1.128712,-0.591699,0.132963,0.016988,0.997103,-0.936457,0.991755,-1.672327,1.896243,0.239735,-0.882485,0.414222,0.041741,-2.125385,-1.634048,-0.452069,-1.381169,-1.05749,0.191335,0.643125,1.21419,0.785249,-2.362704,0.53104,0.327714,-0.281723,1.089052,1.335622,-0.606932,0.16137,-0.415272,-0.165285,0.324306,-0.740064,class2,cluster1
73,0.586823,1.371905,-0.22936,1.455738,0.097741,0.797079,1.705915,0.816491,0.156421,-0.999389,-1.348554,0.46637,-0.616426,1.314201,0.356765,1.922576,0.314047,-1.289244,0.707395,0.222692,0.6924,-0.905419,-1.453706,-2.009423,1.149967,-0.552917,-0.347733,-1.181478,0.355764,-3.619686,-0.76576,0.052897,-2.078977,1.04554,-1.016938,class0,cluster2
74,-6.660214,1.603023,-0.122824,-0.466832,1.171512,-0.43898,-0.483528,-0.648287,1.30132,0.661917,0.281146,0.486128,-0.993948,-0.887635,-0.298784,0.314262,-1.026823,1.116406,-1.631435,-0.510234,0.265388,-0.629654,1.28485,-1.060079,-0.210485,0.995039,1.347412,-0.398396,0.588734,-0.683713,-0.539161,1.353645,-2.100427,1.450681,-0.009938,class1,cluster0
75,6.972501,3.697879,0.218419,0.590957,0.254915,1.113613,-0.025863,-0.137526,-0.954079,-1.040438,-0.675866,-1.85588,0.587319,1.105523,-1.093555,-0.397557,-0.237299,0.802828,-0.354631,-0.107042,-0.910118,-0.407655,-2.11792,-0.923679,-0.15438,-1.00181,-0.757843,-1.438245,0.955505,0.86545,1.319437,1.411939,0.981433,-0.263253,0.734396,class2,cluster1
76,-3.092873,1.891894,0.538447,0.587192,0.489259,-1.562905,-0.312956,-0.583724,2.035149,-1.802372,-0.623051,0.069086,0.319018,0.866642,-1.531155,0.322748,-0.68091,-0.429956,0.569916,0.751656,0.985888,-0.507622,2.491635,-0.043404,0.313184,0.966086,0.548762,1.981904,0.049013,1.510954,0.480418,-2.490534,0.407145,-1.180645,0.848624,class0,cluster2
77,-1.21776,-5.19902,-1.161176,1.244621,-1.230838,0.803431,-0.57247,-0.417196,0.119285,1.044093,-0.035628,0.452801,0.576265,0.279427,0.075346,-0.064774,0.373159,0.434944,0.180732,-1.327788,1.694751,-0.701974,-0.209511,-0.117225,-0.691948,-0.525388,1.643949,0.623452,-1.184814,-1.03976,-0.505646,0.265767,-0.93863,-0.248442,0.113585,class1,cluster0
78,1.851329,4.19619,0.830247,-0.651589,0.093922,0.57367,-0.37755,0.916303,-0.046538,-1.224433,-0.384946,1.02507,-0.439763,0.089838,1.370162,-0.307126,-1.796408,-0.123875,-1.084521,0.891071,-0.850792,0.560886,-1.162327,1.018142,-0.353739,-0.001431,0.30141,-0.13116,-0.781014,1.369418,-0.270874,-0.776748,0.797504,0.008711,-0.219886,class0,cluster2
79,-1.93259,-2.409996,0.343361,0.777372,-2.358802,0.289017,0.731759,1.406528,1.173746,0.534053,-0.125179,2.316853,0.151472,-0.256461,-0.373816,0.117357,-1.242932,0.931697,-1.555104,-0.515808,0.191711,-1.224855,0.354388,-0.401886,0.17901,-1.974632,-0.961832,-0.6125,-1.419287,0.929495,-0.039266,-0.763832,0.772595,-0.453154,-0.864596,class1,cluster0
80,6.206479,0.896947,-1.78564,-0.274802,-0.758467,1.687949,-0.991648,-1.272032,-1.943855,-0.5043,-0.809712,1.831658,0.661901,0.680983,1.044148,-0.215921,-1.622626,0.545651,-0.572712,-2.881832,-0.546374,0.339882,-0.038689,-0.090399,0.274276,0.053758,1.252046,-0.008164,-0.290568,-0.030419,-0.284774,0.960549,0.603648,0.029941,-0.423604,class2,cluster1
81,-1.375674,-3.490168,0.462384,2.064893,-0.754175,-0.047567,-0.36604,-1.505643,1.024781,0.929489,0.465458,-0.10887,-0.457408,-0.080699,-0.044556,-0.830156,0.129906,0.813731,0.651774,-0.811762,1.798247,0.990457,-1.988532,-0.362229,2.971685,0.721882,-0.259376,0.3271,-0.227711,2.350385,1.040219,0.476436,-0.398418,1.682235,0.902227,class1,cluster0
82,-1.740787,-3.536524,0.378469,-1.282967,-0.220208,0.035935,2.185587,-0.053649,-0.064209,-0.683762,0.405457,0.202987,-0.119207,-1.938843,0.330561,1.982477,-1.140662,-0.315489,-1.227887,-0.185434,0.89706,0.64785,0.189619,-0.275816,1.071138,-0.133087,-0.852298,0.428401,0.905284,-0.328691,-1.164894,-0.883647,-0.6836,0.07587,1.130601,class1,cluster0
83,-3.132629,2.361771,-0.75125,-1.444886,-0.537319,1.150092,0.344367,0.701479,-0.042881,-1.510291,-0.67336,1.036659,1.213138,-1.191742,-0.772311,0.187435,1.463495,0.743129,0.293783,-1.393009,1.546368,-0.576021,0.480108,-0.591746,-0.741144,-2.489907,-0.773835,-0.086005,-2.122829,2.02895,0.453094,1.122883,-0.75223,-0.237842,-0.909094,class0,cluster2
84,6.026065,-0.243758,1.545843,-0.218989,0.323504,-1.494146,0.612465,-1.250025,0.005502,-1.786684,1.042713,-1.131638,0.74221,-0.609236,-0.589049,-1.115493,0.229163,-0.905483,-0.313185,0.532749,-1.447753,-0.707386,0.941351,-0.65722,-1.822133,-0.469182,1.676008,-0.811389,-1.764241,-0.752619,-0.941971,-0.224618,-0.279249,-1.564675,0.542589,class2,cluster1
85,-7.18904,2.276745,0.345421,0.079192,2.673631,-0.668168,0.628972,0.664593,0.60188,-0.820679,-2.048843,-0.198567,-1.074819,-0.519792,-0.291472,0.963521,-0.687893,-2.561399,-0.671192,0.901748,0.099434,0.998,0.226676,0.685953,1.659332,2.023741,1.05524,0.349883,-0.164947,-0.087617,-0.049067,1.657191,-0.352186,0.581948,-0.153206,class0,cluster2
86,-2.127447,-2.489311,-1.811017,0.421957,-0.630651,-0.798095,0.791026,0.044092,0.821771,-0.981756,1.983508,0.685694,-0.65031,1.500391,-0.019339,0.630585,-0.631834,-0.614742,-0.622459,0.686748,0.372149,-0.708329,1.733283,-1.347619,0.393195,-0.081997,0.061381,-0.561317,-0.223522,-1.195467,0.341746,0.435333,1.975174,-0.447562,-1.648166,class1,cluster0
87,-1.015227,3.628091,0.635732,0.912598,-0.042581,-2.122333,-0.188986,-0.830965,0.188278,0.132031,0.446218,0.602099,-2.043468,1.101271,-2.533507,1.220479,1.24908,0.465767,-0.367466,0.141037,1.158465,0.15466,0.363303,-0.01731,1.514631,0.526397,-2.004296,1.107432,-1.849107,-0.48205,0.19835,0.597505,-0.168188,0.34833,-0.750957,class0,cluster2
88,5.963091,1.077352,0.474569,-0.990613,0.744744,-1.233623,-0.429513,0.205252,0.803736,-0.845335,-0.405707,1.370483,0.382749,-1.386306,-0.78338,-1.482387,-0.000465,-0.629626,-0.168102,0.298953,-0.484342,1.402035,-1.122452,0.470858,-0.543788,0.249064,-1.326424,-0.237422,-0.140567,0.638449,0.902668,-1.084116,-0.80318,1.303541,-0.73317,class2,cluster1
89,7.946192,2.242788,1.30883,-0.558956,-0.373478,-1.036933,-0.758568,-1.268794,1.530069,0.805566,-0.871132,-0.895723,-0.513994,-1.15623,0.365647,1.896853,1.578932,-0.348965,0.686053,0.083562,-0.144762,-0.290425,-0.590439,0.634925,0.286751,1.411965,0.813762,0.425697,-0.131178,-1.049278,-0.589899,-0.723965,-0.325957,0.103179,-1.535622,class2,cluster1
90,-4.101265,-2.361575,0.969389,0.81931,-0.297264,0.686931,-0.938316,1.003506,1.059447,1.43271,-0.335602,-0.329506,-1.764058,0.309552,0.340744,1.262047,0.872859,-1.703076,0.224288,0.209842,-0.491431,-0.001917,-0.711174,0.66896,1.771443,-1.351464,-0.847638,-0.257135,-1.265236,1.934382,0.031171,1.173206,0.164254,-1.219887,1.165541,class1,cluster0
91,-4.706883,-1.609354,1.282825,-0.56257,1.829967,-0.565027,0.156882,-1.472727,0.416048,1.318592,0.573107,-0.127737,0.917155,-0.45816,0.908173,0.79483,0.205961,1.070892,0.920719,1.031381,-0.304097,1.051271,-1.11245,-0.386219,1.2156,-1.555145,-1.426837,-1.319343,-1.535115,-0.735048,-0.209513,-2.484856,-0.30124,-0.944982,1.186669,class1,cluster0
92,-3.625551,-2.686429,1.462062,-0.823998,0.610579,0.360786,-0.529297,0.632509,1.877226,0.231054,1.185959,1.276734,-1.282128,-0.351509,-0.058131,0.692744,0.873549,0.225512,0.2682,-0.169332,0.620121,2.391378,0.949606,-0.621473,-1.43274,0.105032,0.090296,0.255085,0.006375,-1.456172,0.529612,0.045406,1.319298,-0.322121,-0.846759,class1,cluster0
93,-1.546867,0.363176,-0.655471,0.375999,1.43986,0.291191,-1.025643,0.519621,1.402468,-1.406183,-1.591513,1.352854,-0.73143,0.928897,-1.657902,0.588565,-1.366449,0.195144,0.326931,-0.97693,-0.477629,-1.012844,-0.707573,-0.0912,0.186912,1.665668,1.133666,-0.340613,0.241767,0.991692,0.953128,1.50835,-0.289261,-0.472445,0.792104,class1,cluster0
94,0.080721,3.186699,0.933118,0.575137,0.461138,-1.790792,1.121877,1.548953,1.290023,2.514203,-1.939943,1.177328,2.474926,0.150185,0.832463,-0.283223,-0.183943,0.864784,-1.076405,-0.362443,-0.461569,-0.706343,-2.044733,0.297703,0.403284,-0.874666,1.17691,0.028102,1.493435,0.27622,-0.055716,-1.404589,0.400587,-0.15165,0.110013,class0,cluster2
95,-6.282419,2.294742,-0.148798,0.372634,0.202205,0.434594,-0.6519,0.835568,1.02039,-0.697527,-0.889549,-0.218973,-1.197757,1.794935,0.211816,0.048428,-0.460477,0.854769,-2.07922,-0.001331,0.10733,0.038128,0.538887,0.865628,-0.478682,-1.261436,-1.341628,-0.334388,1.560053,-0.170525,1.578583,-1.064197,1.063891,-0.230205,0.655526,class1,cluster0
96,2.143257,-6.282666,0.965767,-1.641317,1.699339,-1.774371,0.653794,-0.194475,0.868736,0.54355,-0.608264,0.474367,0.308805,-0.007039,-2.75656,-1.359005,0.875154,0.387333,-0.220165,0.276158,0.333558,-0.696724,-0.788509,1.354349,-0.241113,0.732237,0.883784,0.153723,-0.879187,-0.899579,2.567651,-0.443481,0.632256,1.229457,1.717335,class2,cluster1
97,-2.05679,-3.605064,1.973211,-2.898403,1.430258,-1.25742,0.576559,-0.244573,-0.212894,0.583625,1.4208,-0.728167,-0.554949,0.288567,-0.328019,0.419834,-1.64544,1.121883,0.262496,0.994492,-1.890804,0.117956,1.419423,1.121959,-0.39786,0.671739,-0.369122,-1.192547,-0.235816,-2.134066,-0.532897,0.578111,0.452929,0.123058,0.272207,class1,cluster0
98,-1.796407,1.81411,0.060313,-0.834665,0.7755,1.431624,-0.973868,0.069255,1.997458,-2.375346,-2.175875,0.009355,1.418746,0.498192,0.058266,-0.674232,-1.874158,-0.323801,-0.614387,0.982037,-0.581626,-0.17492,0.238941,-1.578228,-0.423012,-1.057562,0.470502,0.773237,-0.693141,-1.373942,0.325414,-0.510863,-0.284489,-0.030906,-0.894291,class0,cluster2
99,1.320918,-3.280333,1.810053,-1.640519,0.607841,0.274244,-0.68521,-0.419205,-1.733925,-0.917089,0.146314,-0.666757,0.836215,0.747165,-0.373312,-1.653426,-0.822948,0.141505,-0.713004,0.667484,-0.847041,0.505025,-0.028599,-0.333093,1.015308,0.712476,-1.436871,-1.405387,1.581499,-0.609601,-0.62305,2.108888,1.473594,0.970655,0.177235,class2,cluster1
100,-6.776239,2.064147,-0.965395,1.418895,-1.658721,-1.82862,1.031883,-0.689474,-0.093371,-0.153433,0.802997,-0.118226,0.047743,0.816621,-1.224682,1.326413,0.115803,-0.34155,-0.332729,2.922697,1.237677,0.521405,-0.064068,-1.623878,0.129256,0.193557,-0.077987,1.177026,-2.074485,-0.48452,-0.017553,-0.564833,1.66913,1.780015,0.221284,class1,cluster0
101,-7.468763,1.882185,0.594192,-0.82846,-0.7505,-0.269716,0.795541,-0.612795,0.249977,0.362067,1.35708,-0.000468,-0.165521,2.513143,-0.428619,0.642857,1.878317,-0.498327,1.149568,-2.526805,0.457946,0.341203,-1.052822,-1.72625,-0.201612,0.457522,0.283162,-1.347716,1.297447,-0.191458,0.24644,-0.554323,0.170147,1.228299,0.895188,class0,cluster2
102,-0.239226,1.233961,2.475977,0.863074,-0.414746,-1.904447,-1.081989,-0.385491,-0.621414,-1.548808,-0.206878,-2.014034,-1.32856,2.497134,0.912735,-1.292251,-0.705125,0.389132,-1.944435,-1.653759,-0.199684,0.269079,0.307349,-0.273498,1.483419,-0.928301,-2.238792,1.940403,0.66174,0.135353,-0.190491,0.680182,-0.274526,-0.536389,0.320711,class0,cluster2
103,-3.84082,-1.761394,0.416649,-0.097685,-0.868672,-1.626908,-0.183524,0.124624,0.149461,2.290216,-0.246034,0.657922,-1.16046,0.571007,0.381903,1.368992,-1.092586,-0.61874,1.343149,-0.002289,0.753767,0.828504,0.236525,0.506618,1.227591,0.157136,-0.757423,-2.02494,-0.522364,0.529947,-1.098408,0.945425,-0.008986,-1.934408,0.450811,class1,cluster0
104,2.942887,-4.296115,0.388474,-0.345732,0.612371,-0.074081,0.958452,0.995646,-0.690291,-0.719009,-0.408507,-1.177942,0.672638,0.481789,0.221293,-0.250567,-0.387781,0.103166,-0.402524,1.211453,-1.347449,1.426957,-0.487056,-1.113068,-1.133022,-0.842855,0.340535,1.533815,1.032567,-1.246246,-0.342974,-0.667594,-1.01185,0.022663,-0.76503,class2,cluster1
105,7.620418,2.120687,1.209246,-0.607536,0.039754,0.534883,-1.181118,-1.586103,0.663233,-0.742433,0.474389,1.925623,0.121263,-0.861472,0.91885,-1.188385,-0.540983,0.155109,-0.456564,0.347958,-1.024004,0.868038,-0.00344,0.501217,0.510634,-1.662918,-0.47737,0.383483,0.959048,-0.309414,-0.716743,0.462012,-0.561322,1.451149,0.977859,class2,cluster1
106,2.38847,-4.918869,0.049841,-1.049745,0.639797,-0.261031,0.435313,-0.876903,1.433309,-0.931456,-0.704332,-0.146141,1.523415,0.899391,-0.682867,-0.679888,0.626873,-0.322772,-0.184218,-0.107719,-0.020293,-0.614574,0.192823,0.301556,0.587559,-1.476487,-1.21223,0.874439,0.174423,-0.215643,0.076131,-0.102956,0.559878,0.652644,0.01958,class2,cluster1
107,7.336829,1.481183,-1.446391,-0.080206,0.567901,1.480567,0.780328,-1.817654,-0.481716,-0.354138,-0.800651,0.234083,0.866857,-0.757133,0.709736,0.600464,-0.924143,-0.112616,0.324727,0.361523,-0.290354,0.832386,0.642777,-0.592291,-1.035892,-1.22345,-0.564338,0.956669,0.389454,0.995344,0.056161,1.124626,0.297207,0.14407,-0.935141,class2,cluster1
108,2.090469,2.742995,-0.81534,-1.817491,0.478498,1.773901,-0.509862,1.197938,-0.387992,-1.211741,-0.615993,0.266144,0.36081,1.312143,-0.314826,-0.69566,-0.46422,-1.201653,0.602698,2.091375,0.349045,-1.292259,1.275309,0.184925,-0.310486,-0.941421,-1.260747,1.051408,0.072689,0.677317,2.212787,0.326364,0.446781,1.847679,-0.37285,class0,cluster2
109,-3.456031,2.108288,0.939202,-1.532566,1.267442,3.020391,-1.577266,-1.981546,0.145026,-0.282349,1.082926,1.131726,-2.340516,-0.885977,1.557243,-0.252902,0.099554,0.541401,0.590371,-1.781124,-1.788249,0.037777,-1.117681,-1.149215,0.830454,0.517372,0.221014,1.013269,0.410292,-0.940099,0.310471,-0.518842,-0.316436,-0.461992,-1.951098,class0,cluster2
110,10.548037,2.486667,-0.569968,0.258841,0.053013,1.65226,1.85972,1.727217,-0.812083,0.870315,-0.333197,-0.112829,0.39511,-0.357922,-0.93749,0.93877,-0.160936,1.662824,2.875153,1.128018,1.564556,0.970682,-0.744863,-0.534193,1.46225,-0.129248,0.440328,-1.397146,-0.901604,-0.475271,0.883208,-0.930664,1.104627,-0.308292,-1.499737,class2,cluster1
111,-6.879397,-1.295277,2.192744,-1.623964,-1.818398,0.865198,1.663836,-0.14806,-0.887301,1.460233,0.415915,1.312565,0.639359,2.397783,-0.4099,-0.671655,0.549356,0.122284,0.579734,0.020579,0.060673,-0.065372,-0.359754,1.321062,-0.274289,0.905649,-0.717038,0.490743,-0.423514,0.343786,-1.247713,0.285159,-0.717299,0.663168,0.461651,class1,cluster0
112,0.196044,3.533071,1.397839,-0.803885,-0.597485,0.013455,2.065049,-1.162805,1.06717,-0.874085,-0.284972,-0.21734,0.683761,1.905279,-0.624424,-0.194761,-0.949816,1.145908,-0.538824,0.600176,-1.271312,0.180122,1.394125,-0.189361,0.89588,-0.143845,-1.478052,-1.057225,-0.568823,1.949018,-0.253962,1.043557,0.543618,0.918773,0.277652,class0,cluster2
113,-3.956673,-0.861279,1.650074,-1.466588,0.382615,-2.435457,0.818347,0.851339,-1.843273,-0.851135,-0.819621,0.530522,1.491478,-1.693337,0.475629,1.342011,1.625669,-0.814127,0.141847,0.349178,-0.960591,-0.297898,0.304328,0.38179,-0.270432,0.941284,2.588084,0.955061,-0.239465,0.366477,0.033266,0.435948,-1.106558,-0.50991,0.096701,class1,cluster0
114,2.184851,-3.13244,0.218943,0.576364,1.452327,2.036332,-1.392874,0.338127,-0.006096,0.554166,0.306014,-0.079843,-0.066875,0.463126,-1.506911,-1.416636,-0.764625,0.617394,-0.343296,-2.085617,-0.631743,-0.562903,-0.259579,1.615029,0.599276,0.120953,0.159608,0.660953,-1.402423,0.061541,0.35592,0.390993,0.615898,-0.800496,0.771606,class2,cluster1
115,6.499633,2.186168,-2.17236,-0.068833,1.020586,0.348268,-2.024409,-0.991024,1.552891,-0.83483,0.591743,0.914362,-0.744058,-0.05859,-1.124405,0.452523,0.015392,1.228857,0.01775,-0.199723,-2.587494,-2.156687,1.36344,0.117682,1.171409,1.054206,-0.830759,1.096084,0.045194,0.586021,-0.131758,0.593582,2.352627,-1.467116,0.127179,class2,cluster1
116,1.996276,-4.445859,2.285132,-0.141337,-0.578692,-0.896732,-0.836944,0.157488,0.468098,0.281409,-0.787568,0.916562,-1.708561,-1.71433,1.009196,-0.461533,-0.891431,1.992431,-0.439912,-0.142765,1.718373,-0.89749,-0.132821,0.241986,0.762387,-0.866595,2.018488,-1.203325,1.487457,0.858416,-0.411534,0.171529,-1.888004,-0.726451,0.693782,class2,cluster1
117,0.59872,-2.845478,0.450548,0.110757,0.633384,2.553506,-1.195756,1.221954,1.762864,-0.793673,-2.643349,-0.976594,0.026621,2.100123,0.930565,-0.90064,0.825417,-1.007955,0.132941,-0.042286,1.367773,0.776637,0.836065,-0.018659,-1.094068,-0.57861,1.165842,0.111044,0.924202,2.037086,-0.708272,0.507006,-0.249879,-0.923859,-0.052619,class1,cluster0
118,-6.56078,-1.234773,-1.110739,-0.2522,0.097774,-1.369402,0.376283,1.621144,0.516249,-0.937405,2.44924,-2.137533,0.607286,-0.516222,1.35856,0.581371,-1.180881,2.285451,0.075526,-0.461685,-0.654095,0.09376,-0.386532,-0.181005,-1.030732,-1.570862,-1.67759,0.277172,0.239552,0.979908,1.173097,-0.128959,0.894684,0.205986,-1.379432,class1,cluster0
119,-7.660013,2.079346,-0.272174,-2.161568,1.276793,-0.448888,0.986693,-1.458922,1.402385,0.387875,1.00375,-0.201056,-0.683714,-1.39208,-1.384445,-0.214645,0.176055,0.786034,0.305826,-0.124789,-0.388692,0.755101,0.419328,-0.35462,1.237721,-0.875784,-0.228973,0.000907,-1.334184,0.077831,-0.914443,-0.270674,-0.254631,0.154341,0.552236,class1,cluster0
120,-1.753678,-3.423164,-0.704734,-0.196429,0.805829,-1.203765,0.797806,2.677619,1.513153,0.228575,-0.290273,0.227069,-0.338837,0.862365,-0.329134,0.759182,-1.637631,-0.452473,0.431101,-0.146927,-1.133297,-0.266993,-0.391932,0.854949,-0.366838,-0.28253,0.990486,1.244109,0.688409,0.49398,-1.109517,0.141319,-1.438782,0.542142,-0.133927,class1,cluster0
121,-6.339949,-0.42069,0.860124,1.259192,0.415342,2.390171,0.544628,-1.574201,0.315199,-0.861202,1.213612,3.373488,1.043808,-1.503555,-1.541366,0.093767,-1.962462,-0.003433,1.074759,0.525834,0.730826,-0.343354,0.534871,-0.359792,0.440169,-1.791128,0.301369,0.927517,0.531906,-0.25666,-1.013356,-2.503107,-0.904045,1.278673,-0.941135,class1,cluster0
122,-0.299182,1.858691,0.028519,-0.026163,0.529861,-1.018181,-0.257749,0.928203,-1.783276,-0.678619,1.111254,-0.821214,0.009307,0.214956,0.72532,0.679297,1.212903,0.925914,1.56812,1.585521,-2.350928,0.917383,0.927804,-1.205519,0.357365,1.008792,0.610452,-1.233764,-0.475265,1.821851,1.418466,0.710433,-0.409838,1.163028,1.2591,class0,cluster2
123,6.517825,-1.604722,-0.585909,-1.01018,-0.687745,1.426785,2.738302,-0.552923,3.033233,0.672145,0.817359,0.555835,-2.187012,0.806139,0.143704,-0.805222,0.390477,0.3172,-0.301041,-0.641447,-0.995292,0.447556,0.302481,0.144322,-0.487855,0.739153,-0.384097,0.236462,1.128486,0.701456,0.458812,0.127249,1.481278,0.881988,-0.483635,class2,cluster1
124,0.235783,-4.281514,-0.352645,0.112968,-1.182388,-1.429544,1.043076,0.367044,0.932508,-0.824042,-0.221262,0.450329,1.51916,-1.641274,-0.801706,0.145065,0.332675,-0.065136,0.679966,1.978815,-1.503903,-0.920734,-0.788718,-1.039185,-0.201008,-1.106638,-1.584361,1.744411,-0.45385,-0.271728,0.313042,-1.001629,0.339224,0.004054,-0.737618,class2,cluster1
125,1.64997,-3.864138,-1.37106,-0.842932,-0.669779,-1.679729,0.826052,1.462379,0.032014,0.316133,-1.308939,1.070448,-0.273383,0.3065,-0.755345,0.176552,-0.415335,0.443564,1.271263,-0.013354,-0.505957,-1.182544,1.176746,1.418236,0.286842,1.004492,-1.235135,-0.743128,-0.91846,-0.497535,-0.673908,1.458254,-0.341005,-3.005032,2.19684,class2,cluster1
126,4.760331,-0.139399,0.258327,-0.207987,-0.654161,-0.520842,-0.500718,-0.871986,-0.716573,0.255971,-0.113998,0.745373,-0.10648,-1.463883,0.968013,-0.138898,0.373196,0.559037,-0.216627,-0.200421,0.077225,-0.500712,0.804903,0.649921,0.547479,0.200979,0.542742,-1.189354,1.36823,0.15755,0.497339,0.074309,-0.718012,-0.556121,0.32807,class2,cluster1
127,8.208092,3.686052,0.725841,-0.156114,1.148829,-2.429678,0.013811,-0.011248,-1.364206,-0.073259,-0.795627,0.450822,-0.507428,-1.199096,-1.584526,0.105411,0.68119,0.645105,-0.631018,0.493127,-0.062068,0.767726,1.005769,1.435047,-1.944733,-1.01266,0.0906,0.053722,1.162675,-0.369409,0.415103,-0.464056,-1.1886,0.588141,-1.06109,class0,cluster2
128,-5.598964,0.47352,0.104196,-0.822682,-0.362797,2.383083,-0.627902,0.094584,-0.060948,-0.422165,0.839707,-2.034661,0.227927,0.597132,0.081266,1.264635,-1.059508,-0.461951,0.356299,-1.289309,0.330761,-1.353288,1.898402,0.353738,0.091282,0.144838,0.874669,0.078816,0.141451,-1.251501,0.37532,0.086593,1.254304,-1.730302,0.558482,class1,cluster0
