@relation 'AT: vowel-weka.filters.unsupervised.attribute.ReplaceMissingValues-weka.filters.unsupervised.attribute.NominalToBinary-Rfirst-last-weka.filters.unsupervised.attribute.Remove-R28-weka.filters.unsupervised.attribute.Standardize_principal components'

@attribute '0.468Sex-0.365Feature 7+0.289Feature 9+0.285Feature 4-0.263Feature 8...' numeric
@attribute '0.446Feature 6-0.408Feature 3-0.367Feature 2-0.326Feature 9-0.276Feature 8...' numeric
@attribute '-0.385Train or Test+0.358Feature 1-0.346Feature 5-0.305Feature 3-0.295Feature 4...' numeric
@attribute '0.52 Train or Test+0.352Feature 1+0.262Feature 8-0.222Speaker Number=Kate+0.221Speaker Number=Mike...' numeric
@attribute '0.366Speaker Number=Andrew-0.288Feature 4+0.287Speaker Number=David-0.285Feature 2+0.285Feature 1...' numeric
@attribute '-0.468Feature 0-0.346Speaker Number=David-0.312Speaker Number=Sarah-0.286Feature 9+0.283Speaker Number=Andrew...' numeric
@attribute '0.62 Speaker Number=Bill-0.311Feature 7-0.302Speaker Number=Jo-0.287Speaker Number=Rich-0.224Speaker Number=David...' numeric
@attribute '-0.546Speaker Number=Kate+0.421Speaker Number=Rose-0.375Speaker Number=Sarah+0.278Speaker Number=Penny-0.234Feature 8...' numeric
@attribute '-0.516Speaker Number=Andrew+0.439Speaker Number=David+0.325Speaker Number=Tim-0.286Speaker Number=Sarah+0.275Speaker Number=Sue...' numeric
@attribute '0.525Speaker Number=Nick-0.418Speaker Number=Wendy+0.357Speaker Number=Jo+0.305Speaker Number=Sue-0.268Speaker Number=Rich...' numeric
@attribute '-0.576Speaker Number=Mark+0.46 Speaker Number=Bill+0.302Speaker Number=Wendy+0.269Speaker Number=Mike-0.244Speaker Number=Tim...' numeric
@attribute '0.566Speaker Number=Mike+0.429Speaker Number=Kate-0.326Speaker Number=Rich+0.306Speaker Number=Nick-0.275Speaker Number=Jo...' numeric
@attribute '-0.435Speaker Number=Tim-0.372Speaker Number=Sarah+0.326Speaker Number=Rich+0.301Speaker Number=Mark-0.285Speaker Number=Rose...' numeric
@attribute '0.51 Speaker Number=Penny-0.399Speaker Number=Wendy-0.392Speaker Number=Nick-0.366Speaker Number=Jo-0.261Speaker Number=Mark...' numeric
@attribute '0.524Speaker Number=Tim+0.407Speaker Number=Wendy-0.345Speaker Number=Rich-0.323Speaker Number=Rose+0.306Speaker Number=Penny...' numeric
@attribute '-0.412Speaker Number=Sue+0.379Speaker Number=Sarah-0.371Speaker Number=Mike-0.288Speaker Number=Jo+0.276Speaker Number=Bill...' numeric
@attribute '-0.455Feature 5+0.419Feature 0-0.347Feature 7+0.312Speaker Number=Rich-0.286Speaker Number=Sue...' numeric
@attribute '0.655Feature 6-0.332Feature 7+0.267Feature 5+0.266Feature 9-0.244Feature 0...' numeric
@attribute '-0.457Feature 8-0.441Feature 4+0.367Feature 9+0.338Feature 7-0.26Speaker Number=David...' numeric
@attribute Class {hid,hId,hEd,hAd,hYd,had,hOd,hod,hUd,hud,hed}

@data
-1.667321,0.270345,0.169767,-1.411183,-1.293466,-0.394094,3.097436,-0.190292,0.025745,0.259667,1.766309,-0.367642,0.297796,0.261518,-0.885862,0.5713,0.082269,-1.076583,0.404782,hEd
-1.429046,0.313382,0.645529,-0.876237,-0.954557,-0.359367,3.134497,-0.549591,0.260633,0.408097,1.601957,-0.44855,0.297796,0.261518,-0.595219,0.614496,0.838014,-1.541789,-0.583545,hAd
-1.670234,0.12711,1.899711,0.193795,-0.411583,0.073869,2.659533,-0.597158,-0.068159,0.473972,1.752761,-0.519632,0.297796,0.261518,-0.175442,0.908035,-0.114907,-1.171846,-0.107705,hYd
-0.972128,-1.467971,1.659603,0.167916,-1.305833,0.046915,3.180784,-0.863618,0.142455,0.473329,1.784312,-0.439659,0.297796,0.261518,-0.344343,0.998593,0.924961,-0.277439,-0.093148,had
-1.449082,-0.954579,2.46341,0.925084,-0.362879,0.16766,2.787903,-0.787156,0.075791,0.366786,1.718157,-0.51315,0.297796,0.261518,-0.032993,1.058348,0.286375,-0.855311,-0.470628,hOd
-0.767025,0.154963,3.382226,0.966487,-0.404668,-0.090052,2.450885,0.029786,0.096001,0.505661,2.007295,-0.436643,0.297796,0.261518,-0.048155,0.926037,-0.855156,-0.043796,1.510792,hod
-0.578646,-1.135127,2.468261,0.949854,0.086051,0.654397,2.633341,-0.310884,-0.009301,0.486647,2.027321,-0.461229,0.297796,0.261518,-0.094063,1.353199,-0.676719,0.573539,0.959954,hUd
-0.505717,-0.861845,1.739419,0.600916,0.092091,1.353102,2.876363,-0.284729,-0.023889,0.250657,2.059035,-0.455926,0.297796,0.261518,-0.342219,1.495816,-1.11756,1.082397,0.057968,hud
-1.332377,0.196274,0.841127,-0.525506,-0.881486,0.559846,3.103271,-0.436093,-0.272755,0.302201,1.885193,-0.463022,0.297796,0.261518,-0.606323,0.96871,-0.59804,-0.339062,-0.19942,hed
0.741509,-0.912921,-0.22863,-1.399036,-1.710405,2.074261,2.358683,0.58336,-0.026365,0.479316,2.054489,-0.458299,0.297796,0.261518,-1.008801,2.104617,-1.457921,0.057167,0.718889,hid
-2.222846,0.521904,-0.082768,-1.679925,-1.402372,-0.08537,2.99152,-0.135717,-0.009598,0.031988,1.90031,-0.351469,0.297796,0.261518,-1.033434,0.600119,-0.628511,-0.476289,0.377959,hId
-1.722842,0.332394,0.332686,-1.355993,-1.398125,-0.565444,3.077997,-0.160273,0.015495,0.253416,1.751373,-0.371879,0.297796,0.261518,-0.865345,0.509027,0.104009,-1.269365,0.487828,hEd
-1.289033,0.342323,0.557197,-0.907167,-0.955347,-0.355899,3.220819,-0.491969,0.240046,0.384587,1.603103,-0.446368,0.297796,0.261518,-0.639483,0.608032,0.802435,-1.526116,-0.605539,hAd
-1.718003,0.739453,1.632916,-0.008375,-0.295322,0.130405,2.832638,-0.612601,-0.101266,0.435862,1.732421,-0.524359,0.297796,0.261518,-0.249448,0.793399,-0.202183,-1.192976,-0.502587,hYd
-1.10645,-1.358657,1.665681,0.204644,-1.303074,0.063197,3.063695,-0.796173,0.141476,0.388704,1.714784,-0.47846,0.297796,0.261518,-0.3336,1.041653,0.812523,-0.808481,-0.429227,had
-1.304319,-1.168629,2.527826,1.00654,-0.469177,0.233377,2.825792,-0.859562,0.142471,0.388519,1.700763,-0.51418,0.297796,0.261518,-0.011799,1.10989,0.493113,-0.797913,-0.625736,hOd
-0.474031,-0.454362,3.466975,1.236567,-0.371827,-0.039448,2.448433,0.010948,0.100038,0.516434,1.962106,-0.467402,0.297796,0.261518,0.017878,1.087821,-0.656556,-0.252833,1.399207,hod
-0.869064,-0.446524,2.572289,0.890385,0.016865,0.765521,2.750534,-0.512538,0.066841,0.45303,2.060036,-0.461707,0.297796,0.261518,-0.087696,1.205884,-0.71296,0.966369,0.474028,hUd
-0.213225,-0.530506,1.954325,0.662645,0.060871,1.201836,2.843601,-0.052566,0.010402,0.25565,2.039829,-0.466685,0.297796,0.261518,-0.340818,1.453482,-1.233406,0.786926,0.190373,hud
-1.227085,-0.154439,0.987127,-0.370207,-0.926234,0.680394,2.9815,-0.432042,-0.265618,0.333855,1.866797,-0.470313,0.297796,0.261518,-0.548903,1.10551,-0.555375,-0.442942,-0.179193,hed
0.61827,-0.470208,-0.41651,-1.686175,-1.73252,1.946378,2.524821,0.533365,-0.02508,0.510962,2.109203,-0.415954,0.297796,0.261518,-1.092006,1.906304,-1.43293,0.455977,0.895022,hid
-2.000637,0.484264,-0.235181,-1.687839,-1.420075,0.43019,2.88033,-0.061688,0.009634,-0.021841,1.917569,-0.387915,0.297796,0.261518,-1.065755,0.85945,-0.944315,-0.391783,-0.016181,hId
-1.910898,0.223085,0.608385,-1.214823,-1.448062,-0.754563,3.122732,-0.272932,0.00835,0.271251,1.786674,-0.345096,0.297796,0.261518,-0.810256,0.398452,0.217966,-1.00995,0.737238,hEd
-1.290974,0.421222,0.505704,-0.955692,-0.823615,-0.410625,3.250928,-0.459067,0.260569,0.385872,1.613482,-0.426716,0.297796,0.261518,-0.658613,0.556827,0.794774,-1.416505,-0.487848,hAd
-1.52527,1.076462,1.854299,0.004523,-0.491139,0.119515,2.98176,-0.717291,0.149117,0.470949,1.702877,-0.497984,0.297796,0.261518,-0.242467,0.679326,0.191029,-0.950124,-0.887175,hYd
-1.297183,-0.929316,1.726916,0.181,-1.205912,0.134837,2.940445,-0.731056,0.126836,0.356864,1.678504,-0.488947,0.297796,0.261518,-0.317469,1.023793,0.596792,-1.095971,-0.628731,had
-1.453089,-0.381866,2.676934,0.89856,-0.571186,0.19257,2.884105,-0.898878,0.229775,0.387507,1.693378,-0.504113,0.297796,0.261518,-0.019796,0.930021,0.482224,-0.741874,-0.911268,hOd
-0.481396,-0.452101,3.498706,1.369599,-0.250828,-0.146227,2.559737,0.011734,0.055136,0.445231,1.942676,-0.485179,0.297796,0.261518,0.026048,1.039568,-0.677628,-0.36914,1.252258,hod
-1.004716,0.448967,2.171901,0.5802,0.004585,0.72317,3.013017,-0.380693,0.026966,0.237937,1.994332,-0.473837,0.297796,0.261518,-0.275071,1.006534,-0.970226,0.608373,-0.233426,hUd
-0.20561,0.178687,1.99524,0.483595,0.093438,1.036879,2.741677,0.241128,-0.128117,0.283373,2.077875,-0.463766,0.297796,0.261518,-0.386877,1.338674,-1.713358,0.549292,0.679076,hud
-1.127025,-0.123449,1.120002,-0.326558,-1.162651,0.61965,2.860028,-0.301795,-0.097271,0.259286,1.735752,-0.493521,0.297796,0.261518,-0.552288,1.146235,-0.371493,-1.175858,-0.631226,hed
-3.260408,1.156303,-2.48341,-3.712422,1.228056,-2.384125,-0.562415,0.868825,1.655086,-0.193065,0.823571,-0.47037,-0.543859,-0.058862,-0.85075,-0.135023,-0.802869,-0.086279,-0.049096,hid
-3.370451,0.339685,-1.434682,-2.738056,1.272811,-2.89564,-0.523201,0.779446,1.601737,-0.313734,0.806271,-0.503882,-0.543859,-0.058862,-0.598199,-0.195772,-0.643061,-0.28137,0.154189,hId
-2.553291,-0.557049,-1.503171,-2.429949,1.379764,-2.063173,-0.784397,0.843111,1.653144,-0.228699,0.808107,-0.583877,-0.543859,-0.058862,-0.505602,0.425347,-0.764838,-0.246836,-0.194246,hEd
-2.350887,-0.817256,-0.412267,-1.623284,1.482023,-2.209982,-0.848475,0.510852,1.831206,-0.016883,0.798972,-0.623779,-0.543859,-0.058862,-0.130937,0.432169,-0.203069,-0.060675,-0.237328,hAd
-2.121134,-2.224787,0.625765,-0.615936,1.645111,-1.870254,-1.44414,0.559537,1.827092,0.059576,0.77369,-0.669488,-0.543859,-0.058862,0.229565,0.947505,-0.306243,-0.370009,0.109956,hYd
-2.080467,-1.891581,0.170216,-1.042779,1.54743,-1.988724,-1.367762,0.631392,1.838902,0.078856,0.770643,-0.668406,-0.543859,-0.058862,0.101132,0.85797,-0.264717,-0.49086,0.155458,had
-2.080704,-2.75923,1.050287,-0.20118,1.919946,-1.995461,-1.627497,0.591182,1.857893,0.096158,0.767359,-0.674053,-0.543859,-0.058862,0.385379,1.034405,-0.247015,-0.460351,0.477361,hOd
-1.829271,-2.408422,2.066143,0.694253,2.314869,-1.142109,-1.931019,0.460921,1.901371,0.171387,0.663737,-0.746997,-0.543859,-0.058862,0.744989,1.38133,-0.494505,-0.712179,-0.644149,hod
-1.863223,-2.090994,0.937562,-0.410497,1.668458,-1.575024,-0.861009,0.096202,2.338494,0.031171,0.7994,-0.543125,-0.543859,-0.058862,0.218757,0.740674,0.522056,1.252809,-0.79635,hUd
-2.121399,-1.237577,1.421339,0.069256,1.799416,-0.833298,-0.427368,-0.199334,2.173489,-0.217356,0.936801,-0.533248,-0.543859,-0.058862,0.240385,0.673083,-0.206587,2.567593,-1.884156,hud
-2.709723,-1.077974,-0.137979,-1.240333,1.833731,-1.184704,-1.407868,0.634448,1.631626,-0.151399,0.826455,-0.639768,-0.543859,-0.058862,-0.021885,0.92693,-1.2407,-0.019949,-0.55223,hed
-2.974036,1.049725,-2.728265,-3.822189,1.278478,-2.306257,-0.520168,0.976193,1.642606,-0.184392,0.852264,-0.474573,-0.543859,-0.058862,-0.915631,-0.059684,-0.884217,0.018852,0.081223,hid
-3.371338,0.266773,-1.469451,-2.740277,1.325656,-2.983047,-0.508883,0.784894,1.593047,-0.307757,0.801341,-0.503064,-0.543859,-0.058862,-0.597236,-0.21562,-0.593387,-0.329032,0.242123,hId
-2.758361,-0.460821,-1.364538,-2.386997,1.393073,-2.344308,-0.727711,0.741069,1.67616,-0.207912,0.775568,-0.573949,-0.543859,-0.058862,-0.460513,0.267042,-0.523953,-0.369096,-0.17216,hEd
-2.429717,-1.067108,-0.434546,-1.573551,1.527167,-2.236151,-0.882933,0.468737,1.801097,-0.013447,0.776798,-0.627828,-0.543859,-0.058862,-0.105359,0.465029,-0.125167,-0.188438,-0.219599,hAd
-2.122455,-2.498975,0.580633,-0.60782,1.676147,-2.01986,-1.455471,0.583184,1.833965,0.055751,0.766988,-0.665818,-0.543859,-0.058862,0.226976,0.944092,-0.20746,-0.453503,0.305478,hYd
-2.151076,-1.713906,0.234701,-1.040212,1.574838,-2.029806,-1.333013,0.647988,1.808991,0.060167,0.809744,-0.658253,-0.543859,-0.058862,0.092272,0.793122,-0.401503,-0.308851,0.273249,had
-1.831611,-3.06248,0.869118,-0.234779,1.797368,-1.86345,-1.545263,0.580293,1.913991,0.076368,0.738657,-0.677449,-0.543859,-0.058862,0.334825,1.132726,-0.071274,-0.464626,0.234448,hOd
-1.868623,-2.187376,2.14623,0.720444,2.323349,-1.105775,-1.731939,0.286654,1.965989,0.174124,0.713229,-0.72374,-0.543859,-0.058862,0.74725,1.268479,-0.380713,-0.141943,-0.810416,hod
-1.386378,-2.480495,0.431317,-0.565575,1.70853,-1.095,-0.97525,0.241999,2.301834,0.04664,0.78842,-0.591459,-0.543859,-0.058862,0.145262,1.093314,0.339906,1.073456,-0.994589,hUd
-1.84193,-1.585138,1.349887,0.111089,1.758476,-0.524121,-0.606051,-0.141481,2.153027,-0.153276,0.91368,-0.565624,-0.543859,-0.058862,0.271336,0.931679,-0.254305,2.345956,-1.951676,hud
-2.654525,-1.710865,-0.256146,-1.176688,1.713807,-1.116549,-1.368952,0.489855,1.678102,-0.152195,0.760151,-0.642813,-0.543859,-0.058862,-0.011848,1.036854,-0.849209,-0.164739,-0.827924,hed
-2.980239,1.071784,-2.763492,-3.840356,1.223127,-2.043111,-0.555263,0.89888,1.644167,-0.171498,0.881976,-0.485087,-0.543859,-0.058862,-0.908926,0.033008,-0.972984,0.238875,-0.098582,hid
-3.426278,0.167761,-1.36584,-2.67202,1.325549,-3.083083,-0.541351,0.776414,1.613429,-0.308197,0.793699,-0.502457,-0.543859,-0.058862,-0.567967,-0.233541,-0.529602,-0.391141,0.320558,hId
-2.783479,-0.521716,-1.37288,-2.392417,1.353856,-2.423165,-0.699594,0.667137,1.734928,-0.195193,0.753141,-0.578306,-0.543859,-0.058862,-0.446929,0.238967,-0.323564,-0.421358,-0.269117,hEd
-2.465369,-1.260362,-0.408327,-1.520865,1.525134,-2.314472,-0.882337,0.418143,1.812947,-0.003666,0.753421,-0.628616,-0.543859,-0.058862,-0.07991,0.462465,0.028206,-0.282518,-0.218409,hAd
-2.091824,-2.635395,0.533971,-0.608283,1.628392,-1.9988,-1.469945,0.550275,1.83743,0.070559,0.74853,-0.677973,-0.543859,-0.058862,0.23563,0.987561,-0.117393,-0.557954,0.232295,hYd
-2.130627,-1.845725,0.257951,-1.004277,1.548982,-2.15057,-1.238926,0.582576,1.868277,0.056516,0.796276,-0.647829,-0.543859,-0.058862,0.094362,0.737817,-0.176888,-0.247963,0.238511,had
-1.522978,-3.544548,0.381424,-0.422538,1.749282,-1.695379,-1.49719,0.63809,1.94483,0.05533,0.701324,-0.684365,-0.543859,-0.058862,0.229463,1.30025,0.078321,-0.587929,0.076916,hOd
-1.963292,-1.823676,2.221521,0.659683,2.321507,-1.088784,-1.525728,0.093988,2.075338,0.19692,0.794494,-0.681248,-0.543859,-0.058862,0.734434,1.101491,-0.263125,0.653314,-0.868768,hod
-1.779736,-2.340562,0.391328,-0.559061,1.904724,-0.806998,-1.170743,0.179415,2.163017,0.029978,0.813255,-0.613245,-0.543859,-0.058862,0.194724,1.191938,-0.052067,1.069852,-1.098167,hUd
-1.272974,-1.735971,1.373483,0.197517,1.68747,-0.365387,-0.543479,-0.103096,2.280587,-0.098193,0.915986,-0.588896,-0.543859,-0.058862,0.278709,1.063807,-0.090647,2.474836,-2.110917,hud
-2.740437,-1.634948,-0.285066,-1.209705,1.576635,-1.049205,-1.268626,0.278519,1.731931,-0.122326,0.714723,-0.645208,-0.543859,-0.058862,0.005372,1.000039,-0.541245,-0.165341,-1.271041,hed
-3.013996,1.077885,-2.647251,-3.80289,1.177689,-2.084086,-0.596545,0.936602,1.68287,-0.195201,0.890965,-0.477779,-0.543859,-0.058862,-0.904928,0.019144,-1.010968,0.267984,-0.027162,hid
-3.438391,0.127714,-1.347214,-2.668894,1.302952,-3.04226,-0.588758,0.785294,1.618119,-0.30748,0.80471,-0.503751,-0.543859,-0.058862,-0.563556,-0.202443,-0.575007,-0.360167,0.3589,hId
-2.822542,-0.538054,-1.292712,-2.363615,1.291896,-2.540768,-0.633567,0.620145,1.810309,-0.220146,0.759232,-0.568213,-0.543859,-0.058862,-0.448505,0.167884,-0.191857,-0.294282,-0.287183,hEd
-2.400283,-1.354869,-0.373709,-1.479683,1.456614,-2.353812,-0.775101,0.340744,1.876792,-0.009546,0.758016,-0.622176,-0.543859,-0.058862,-0.081815,0.430412,0.206824,-0.106095,-0.309865,hAd
-1.96733,-2.90246,0.43377,-0.599446,1.642046,-2.033798,-1.45854,0.574416,1.855352,0.064913,0.730351,-0.686877,-0.543859,-0.058862,0.224347,1.038008,-0.014265,-0.664707,0.246513,hYd
-2.143293,-2.008745,0.058438,-1.099383,1.553104,-2.18832,-1.18426,0.520842,1.887006,0.063684,0.776346,-0.645996,-0.543859,-0.058862,0.067584,0.734262,0.00336,-0.279143,0.178223,had
-1.712648,-3.487075,0.392839,-0.460544,1.759388,-1.749536,-1.518213,0.616979,1.967475,0.026367,0.712428,-0.671126,-0.543859,-0.058862,0.221904,1.247385,0.054615,-0.511247,0.12024,hOd
-1.997708,-1.892922,2.161764,0.544604,2.183484,-1.193764,-1.405727,0.06421,2.185244,0.156515,0.819147,-0.635607,-0.543859,-0.058862,0.661032,1.00374,-0.094478,0.995486,-0.791706,hod
-2.500707,-1.983958,0.471161,-0.515231,1.950191,-0.542677,-1.416209,0.135931,1.858138,-0.064173,0.815465,-0.648002,-0.543859,-0.058862,0.245261,1.244767,-0.70696,0.728017,-1.314522,hUd
-1.055851,-1.9748,1.254597,0.218923,1.704974,-0.305456,-0.496656,-0.077929,2.304097,-0.112795,0.913086,-0.602408,-0.543859,-0.058862,0.257319,1.144347,-0.037178,2.489791,-2.179497,hud
-3.064731,-1.342492,-0.141246,-1.207124,1.60062,-1.226886,-1.253248,0.231831,1.653646,-0.129379,0.740396,-0.630682,-0.543859,-0.058862,0.027218,0.8452,-0.646324,-0.105848,-1.101094,hed
-3.210141,1.169287,-2.502358,-3.762283,1.164684,-2.189966,-0.643069,0.953656,1.661045,-0.223876,0.894658,-0.467492,-0.543859,-0.058862,-0.889143,-0.046309,-1.093602,0.219961,0.08307,hid
-3.447086,0.062039,-1.52615,-2.752971,1.277169,-2.790106,-0.683782,0.85136,1.631611,-0.378741,0.807434,-0.516074,-0.543859,-0.058862,-0.615055,-0.069264,-0.781618,-0.379878,0.165937,hId
-2.944716,-0.511865,-1.322014,-2.387517,1.307564,-2.477304,-0.671935,0.646965,1.781132,-0.269245,0.786634,-0.565501,-0.543859,-0.058862,-0.469979,0.182703,-0.377357,-0.197964,-0.254638,hEd
-2.345124,-1.371352,-0.430796,-1.523783,1.434259,-2.357615,-0.743866,0.336392,1.908891,-0.005371,0.762577,-0.618718,-0.543859,-0.058862,-0.100385,0.426567,0.262263,-0.039861,-0.314597,hAd
-2.022555,-2.931211,0.329701,-0.649232,1.619024,-1.892412,-1.418548,0.480175,1.892943,0.04909,0.727687,-0.681588,-0.543859,-0.058862,0.206391,1.062678,0.053661,-0.512737,0.00986,hYd
-2.31909,-1.793176,-0.105037,-1.269858,1.571041,-2.193729,-1.179367,0.521937,1.877748,0.03644,0.785247,-0.636708,-0.543859,-0.058862,0.018057,0.677291,-0.081416,-0.245167,0.157198,had
-1.883057,-3.179134,0.612738,-0.436128,1.777571,-1.949203,-1.555932,0.677838,1.956411,0.017803,0.744606,-0.656872,-0.543859,-0.058862,0.240727,1.116071,-0.091297,-0.466647,0.396047,hOd
-2.128551,-2.185794,1.911909,0.402763,2.425501,-1.468267,-1.570913,0.340335,2.026516,0.121033,0.85332,-0.623163,-0.543859,-0.058862,0.598858,1.008273,-0.432374,0.731066,0.022946,hod
-2.627,-1.647442,0.532746,-0.54542,1.833482,-0.532332,-1.291684,0.093317,1.849655,-0.128865,0.849485,-0.635673,-0.543859,-0.058862,0.205266,1.137887,-0.820585,0.987515,-1.468827,hUd
-0.977327,-2.015393,1.20799,0.149815,1.649221,-0.320183,-0.484263,-0.046019,2.346976,-0.102523,0.921916,-0.586314,-0.543859,-0.058862,0.226061,1.139492,0.013795,2.578958,-2.084097,hud
-3.166714,-1.123448,-0.07283,-1.226291,1.654458,-1.338414,-1.28015,0.2882,1.594393,-0.123457,0.768359,-0.626585,-0.543859,-0.058862,0.031745,0.772517,-0.808629,-0.101503,-0.868291,hed
-3.512442,1.294404,-2.365238,-3.747038,1.199112,-2.428884,-0.689308,0.944283,1.683391,-0.2552,0.87925,-0.454486,-0.543859,-0.058862,-0.865244,-0.174958,-1.063835,0.087805,0.194447,hid
-3.375459,-0.076115,-1.684242,-2.800173,1.260879,-2.437556,-0.814176,0.931675,1.65222,-0.44023,0.815695,-0.531245,-0.543859,-0.058862,-0.656425,0.12662,-1.024235,-0.357362,-0.03858,hId
-2.792022,-0.670996,-1.596033,-2.493304,1.334842,-2.225241,-0.699243,0.74995,1.760058,-0.323396,0.817954,-0.572564,-0.543859,-0.058862,-0.547909,0.32963,-0.609984,-0.06863,-0.287198,hEd
-2.352535,-1.310131,-0.542397,-1.61019,1.442734,-2.287865,-0.752119,0.35401,1.906831,-0.012868,0.768571,-0.616826,-0.543859,-0.058862,-0.130098,0.443158,0.200871,-0.007049,-0.346127,hAd
-1.941066,-2.89344,0.159903,-0.762074,1.555095,-1.718593,-1.391414,0.46341,1.910972,0.050594,0.72268,-0.681923,-0.543859,-0.058862,0.163195,1.11657,0.061539,-0.45274,-0.18848,hYd
-2.245768,-1.543722,-0.178169,-1.370799,1.519826,-2.229996,-0.921192,0.421555,1.96295,0.027684,0.813622,-0.603789,-0.543859,-0.058862,-0.043418,0.533943,0.099382,0.214858,0.002138,had
-1.920814,-2.967213,0.703019,-0.446715,1.734977,-2.124253,-1.500478,0.686993,1.960354,0.021119,0.746345,-0.651422,-0.543859,-0.058862,0.24,1.003669,-0.056646,-0.492703,0.471436,hOd
-1.92907,-2.229711,2.032186,0.529598,2.253667,-1.329333,-1.43878,0.146627,2.133772,0.163829,0.803054,-0.638089,-0.543859,-0.058862,0.647464,1.039612,-0.054037,0.772684,-0.522913,hod
-2.855051,-1.578217,0.341568,-0.752895,1.841092,-0.792043,-1.429043,0.376807,1.728343,-0.22684,0.842916,-0.626035,-0.543859,-0.058862,0.106301,1.077031,-1.173028,0.526805,-1.01627,hUd
-1.078008,-1.762839,1.383336,0.1493,1.617463,-0.507779,-0.439752,-0.01828,2.391536,-0.116477,0.928707,-0.554211,-0.543859,-0.058862,0.219384,0.989722,0.038125,2.665797,-1.948573,hud
-3.044764,-1.167478,-0.05743,-1.247496,1.664481,-1.418136,-1.358626,0.381697,1.657111,-0.096714,0.755613,-0.6284,-0.543859,-0.058862,0.035215,0.791996,-0.76196,-0.246334,-0.717229,hed
-3.2075,-0.042608,-0.628159,-2.209064,-1.5315,-1.226166,1.004041,-0.218691,-0.127007,-1.053238,-2.293479,-0.081015,1.207328,-1.044966,-0.631403,-1.35097,-0.991965,0.515135,-0.232657,hid
-2.748481,-0.297575,0.00441,-1.597394,-1.60511,-1.25659,1.109356,-0.341492,-0.272422,-0.915784,-2.349899,-0.138115,1.207328,-1.044966,-0.418309,-1.27549,-0.738498,0.181678,-0.398946,hId
-1.399361,-0.082172,0.031445,-1.592392,-1.920838,-0.779365,1.023393,-0.201698,0.092043,-0.679994,-2.459333,-0.234096,1.207328,-1.044966,-0.365131,-0.920267,-0.271256,-0.297032,-1.178065,hEd
-1.070446,-0.727198,0.825798,-0.701852,-1.869395,-0.676834,1.211147,-0.55506,-0.084407,-0.562748,-2.469453,-0.292934,1.207328,-1.044966,-0.069791,-0.795247,0.038538,-0.160697,-1.458449,hAd
-1.844244,-1.18182,2.027477,0.151614,-1.186687,-0.791975,0.281083,-0.320626,-0.376176,-0.502845,-2.41736,-0.321406,1.207328,-1.044966,0.346489,-0.586102,-0.877388,-0.741573,-0.183055,hYd
-1.603558,-1.355192,1.599925,-0.134126,-1.46001,-0.643172,0.611285,-0.474299,-0.157097,-0.556875,-2.390392,-0.280975,1.207328,-1.044966,0.182088,-0.611176,-0.472455,-0.06697,-0.588567,had
-1.426845,-3.947754,2.025624,0.982842,-0.828531,-0.216202,0.180038,-0.507056,-0.417974,-0.604921,-2.4195,-0.342533,1.207328,-1.044966,0.490837,0.094585,-0.599726,-0.355922,-0.193878,hOd
-0.797882,-5.430931,1.230345,0.844979,-0.317043,-0.099177,-0.019692,-0.081875,-0.433046,-0.646764,-2.374026,-0.342951,1.207328,-1.044966,0.353319,0.520433,-0.799353,-0.375699,0.691914,hod
-1.847439,-2.384594,1.703049,0.325021,-0.677268,-0.682213,0.499308,-0.140222,-0.526993,-0.777736,-2.258851,-0.218959,1.207328,-1.044966,0.178228,-0.484891,-1.360262,0.369275,0.566102,hUd
-1.632809,-2.077962,0.726033,-0.378994,-0.856958,-0.326634,0.926468,-0.004537,-0.366714,-1.026728,-2.175621,-0.141909,1.207328,-1.044966,-0.234313,-0.540126,-1.559993,1.298118,0.128304,hud
-1.718925,-2.3634,0.884885,-0.404893,-1.384401,-0.743144,0.716203,-0.314354,-0.368673,-0.712361,-2.35237,-0.222581,1.207328,-1.044966,-0.033902,-0.540717,-0.629459,0.049647,0.023697,hed
-3.257148,-0.009925,-0.682362,-2.265909,-1.531112,-1.2624,0.999651,-0.205285,-0.115839,-1.065178,-2.298868,-0.076557,1.207328,-1.044966,-0.649734,-1.372941,-0.986685,0.478777,-0.222518,hid
-2.865517,-0.384963,0.083669,-1.556606,-1.630577,-1.397552,1.146677,-0.433388,-0.269885,-0.897163,-2.339642,-0.131458,1.207328,-1.044966,-0.389456,-1.34236,-0.602881,0.26739,-0.295788,hId
-1.691797,-0.294103,-0.018978,-1.541326,-1.878908,-0.729178,0.991642,-0.281765,-0.052296,-0.726543,-2.440008,-0.243531,1.207328,-1.044966,-0.350368,-0.885697,-0.430171,-0.287901,-1.150784,hEd
-1.287258,-0.687967,0.785731,-0.738084,-1.744274,-0.62771,1.084528,-0.607169,-0.03445,-0.558491,-2.496229,-0.298826,1.207328,-1.044966,-0.036055,-0.773897,0.062069,-0.28318,-1.579554,hAd
-1.82887,-1.672638,2.026423,0.197972,-1.225842,-0.751425,0.203207,-0.327771,-0.42115,-0.473033,-2.375082,-0.309575,1.207328,-1.044966,0.359101,-0.486144,-0.890475,-0.563558,0.165032,hYd
-1.804462,-1.51312,1.659333,-0.070767,-1.525511,-0.529837,0.553204,-0.57634,-0.204843,-0.572135,-2.371638,-0.286175,1.207328,-1.044966,0.213291,-0.558893,-0.534623,0.032603,-0.643246,had
